date,daily_data,monthly_data,adjusted_data
2019-06-13,82,0.26,21.32
2019-06-14,76,0.26,19.76
2019-06-15,45,0.26,11.700000000000001
2019-06-16,25,0.26,6.5
2019-06-17,52,0.26,13.52
2019-06-18,81,0.26,21.060000000000002
2019-06-19,62,0.26,16.12
2019-06-20,73,0.26,18.98
2019-06-21,64,0.26,16.64
2019-06-22,44,0.26,11.440000000000001
2019-06-23,56,0.26,14.56
2019-06-24,98,0.26,25.48
2019-06-25,86,0.26,22.36
2019-06-26,76,0.26,19.76
2019-06-27,100,0.26,26.0
2019-06-28,81,0.26,21.060000000000002
2019-06-29,57,0.26,14.82
2019-06-30,30,0.26,7.800000000000001
2019-07-01,68,0.26,17.68
2019-07-02,100,0.26,26.0
2019-07-03,71,0.26,18.46
2019-07-04,35,0.26,9.1
2019-07-05,58,0.26,15.08
2019-07-06,37,0.26,9.620000000000001
2019-07-07,42,0.26,10.92
2019-07-08,77,0.26,20.02
2019-07-09,65,0.26,16.900000000000002
2019-07-10,85,0.26,22.1
2019-07-11,80,0.26,20.8
2019-07-12,71,0.26,18.46
2019-07-13,70,0.26,18.2
2019-07-14,49,0.26,12.74
2019-07-15,78,0.26,20.28
2019-07-16,92,0.26,23.92
2019-07-17,68,0.26,17.68
2019-07-18,68,0.26,17.68
2019-07-19,51,0.26,13.26
2019-07-20,48,0.26,12.48
2019-07-21,44,0.26,11.440000000000001
2019-07-22,65,0.26,16.900000000000002
2019-07-23,86,0.26,22.36
2019-07-24,63,0.26,16.38
2019-07-25,73,0.26,18.98
2019-07-26,55,0.26,14.3
2019-07-27,50,0.26,13.0
2019-07-28,51,0.26,13.26
2019-07-29,81,0.26,21.060000000000002
2019-07-30,77,0.26,20.02
2019-07-31,87,0.26,22.62
2019-08-01,78,0.27,21.060000000000002
2019-08-02,65,0.27,17.55
2019-08-03,58,0.27,15.66
2019-08-04,42,0.27,11.34
2019-08-05,92,0.27,24.840000000000003
2019-08-06,66,0.27,17.82
2019-08-07,84,0.27,22.68
2019-08-08,77,0.27,20.790000000000003
2019-08-09,100,0.27,27.0
2019-08-10,56,0.27,15.120000000000001
2019-08-11,47,0.27,12.690000000000001
2019-08-12,95,0.27,25.650000000000002
2019-08-13,88,0.27,23.76
2019-08-14,81,0.27,21.87
2019-08-15,69,0.27,18.630000000000003
2019-08-16,82,0.27,22.14
2019-08-17,49,0.27,13.23
2019-08-18,39,0.27,10.530000000000001
2019-08-19,76,0.27,20.520000000000003
2019-08-20,66,0.27,17.82
2019-08-21,96,0.27,25.92
2019-08-22,74,0.27,19.98
2019-08-23,79,0.27,21.330000000000002
2019-08-24,37,0.27,9.99
2019-08-25,47,0.27,12.690000000000001
2019-08-26,42,0.27,11.34
2019-08-27,66,0.27,17.82
2019-08-28,68,0.27,18.36
2019-08-29,73,0.27,19.71
2019-08-30,71,0.27,19.17
2019-08-31,45,0.27,12.15
2019-09-01,35,0.25,8.75
2019-09-02,51,0.25,12.75
2019-09-03,65,0.25,16.25
2019-09-04,77,0.25,19.25
2019-09-05,100,0.25,25.0
2019-09-06,52,0.25,13.0
2019-09-07,36,0.25,9.0
2019-09-08,41,0.25,10.25
2019-09-09,63,0.25,15.75
2019-09-10,71,0.25,17.75
2019-09-11,53,0.25,13.25
2019-09-12,80,0.25,20.0
2019-09-13,77,0.25,19.25
2019-09-14,60,0.25,15.0
2019-09-15,51,0.25,12.75
2019-09-16,87,0.25,21.75
2019-09-17,67,0.25,16.75
2019-09-18,63,0.25,15.75
2019-09-19,83,0.25,20.75
2019-09-20,65,0.25,16.25
2019-09-21,36,0.25,9.0
2019-09-22,27,0.25,6.75
2019-09-23,61,0.25,15.25
2019-09-24,44,0.25,11.0
2019-09-25,84,0.25,21.0
2019-09-26,80,0.25,20.0
2019-09-27,67,0.25,16.75
2019-09-28,41,0.25,10.25
2019-09-29,47,0.25,11.75
2019-09-30,73,0.25,18.25
2019-10-01,73,0.24,17.52
2019-10-02,94,0.24,22.56
2019-10-03,98,0.24,23.52
2019-10-04,69,0.24,16.56
2019-10-05,34,0.24,8.16
2019-10-06,38,0.24,9.12
2019-10-07,67,0.24,16.08
2019-10-08,100,0.24,24.0
2019-10-09,90,0.24,21.599999999999998
2019-10-10,84,0.24,20.16
2019-10-11,68,0.24,16.32
2019-10-12,38,0.24,9.12
2019-10-13,51,0.24,12.24
2019-10-14,62,0.24,14.879999999999999
2019-10-15,81,0.24,19.439999999999998
2019-10-16,72,0.24,17.28
2019-10-17,84,0.24,20.16
2019-10-18,76,0.24,18.24
2019-10-19,36,0.24,8.64
2019-10-20,43,0.24,10.32
2019-10-21,79,0.24,18.96
2019-10-22,66,0.24,15.84
2019-10-23,64,0.24,15.36
2019-10-24,73,0.24,17.52
2019-10-25,71,0.24,17.04
2019-10-26,42,0.24,10.08
2019-10-27,36,0.24,8.64
2019-10-28,64,0.24,15.36
2019-10-29,68,0.24,16.32
2019-10-30,78,0.24,18.72
2019-10-31,64,0.24,15.36
2019-11-01,64,0.22,14.08
2019-11-02,56,0.22,12.32
2019-11-03,29,0.22,6.38
2019-11-04,61,0.22,13.42
2019-11-05,61,0.22,13.42
2019-11-06,82,0.22,18.04
2019-11-07,72,0.22,15.84
2019-11-08,91,0.22,20.02
2019-11-09,42,0.22,9.24
2019-11-10,44,0.22,9.68
2019-11-11,77,0.22,16.94
2019-11-12,76,0.22,16.72
2019-11-13,84,0.22,18.48
2019-11-14,100,0.22,22.0
2019-11-15,62,0.22,13.64
2019-11-16,50,0.22,11.0
2019-11-17,23,0.22,5.06
2019-11-18,68,0.22,14.96
2019-11-19,94,0.22,20.68
2019-11-20,92,0.22,20.24
2019-11-21,84,0.22,18.48
2019-11-22,79,0.22,17.38
2019-11-23,32,0.22,7.04
2019-11-24,30,0.22,6.6
2019-11-25,64,0.22,14.08
2019-11-26,77,0.22,16.94
2019-11-27,58,0.22,12.76
2019-11-28,31,0.22,6.82
2019-11-29,32,0.22,7.04
2019-11-30,33,0.22,7.26
2019-12-01,48,0.2,9.600000000000001
2019-12-02,72,0.2,14.4
2019-12-03,100,0.2,20.0
2019-12-04,96,0.2,19.200000000000003
2019-12-05,75,0.2,15.0
2019-12-06,94,0.2,18.8
2019-12-07,43,0.2,8.6
2019-12-08,33,0.2,6.6000000000000005
2019-12-09,83,0.2,16.6
2019-12-10,81,0.2,16.2
2019-12-11,92,0.2,18.400000000000002
2019-12-12,77,0.2,15.4
2019-12-13,95,0.2,19.0
2019-12-14,61,0.2,12.200000000000001
2019-12-15,51,0.2,10.200000000000001
2019-12-16,54,0.2,10.8
2019-12-17,74,0.2,14.8
2019-12-18,80,0.2,16.0
2019-12-19,95,0.2,19.0
2019-12-20,93,0.2,18.6
2019-12-21,48,0.2,9.600000000000001
2019-12-22,37,0.2,7.4
2019-12-23,55,0.2,11.0
2019-12-24,44,0.2,8.8
2019-12-25,45,0.2,9.0
2019-12-26,66,0.2,13.200000000000001
2019-12-27,34,0.2,6.800000000000001
2019-12-28,49,0.2,9.8
2019-12-29,50,0.2,10.0
2019-12-30,79,0.2,15.8
2019-12-31,69,0.2,13.8
2020-01-01,33,0.25,8.25
2020-01-02,59,0.25,14.75
2020-01-03,64,0.25,16.0
2020-01-04,38,0.25,9.5
2020-01-05,35,0.25,8.75
2020-01-06,45,0.25,11.25
2020-01-07,65,0.25,16.25
2020-01-08,63,0.25,15.75
2020-01-09,51,0.25,12.75
2020-01-10,58,0.25,14.5
2020-01-11,59,0.25,14.75
2020-01-12,22,0.25,5.5
2020-01-13,59,0.25,14.75
2020-01-14,58,0.25,14.5
2020-01-15,100,0.25,25.0
2020-01-16,73,0.25,18.25
2020-01-17,69,0.25,17.25
2020-01-18,41,0.25,10.25
2020-01-19,41,0.25,10.25
2020-01-20,32,0.25,8.0
2020-01-21,52,0.25,13.0
2020-01-22,65,0.25,16.25
2020-01-23,69,0.25,17.25
2020-01-24,98,0.25,24.5
2020-01-25,50,0.25,12.5
2020-01-26,45,0.25,11.25
2020-01-27,66,0.25,16.5
2020-01-28,60,0.25,15.0
2020-01-29,88,0.25,22.0
2020-01-30,75,0.25,18.75
2020-01-31,44,0.25,11.0
2020-02-01,44,0.29,12.76
2020-02-02,33,0.29,9.569999999999999
2020-02-03,47,0.29,13.629999999999999
2020-02-04,52,0.29,15.079999999999998
2020-02-05,70,0.29,20.299999999999997
2020-02-06,71,0.29,20.59
2020-02-07,61,0.29,17.689999999999998
2020-02-08,40,0.29,11.6
2020-02-09,37,0.29,10.729999999999999
2020-02-10,66,0.29,19.139999999999997
2020-02-11,66,0.29,19.139999999999997
2020-02-12,57,0.29,16.529999999999998
2020-02-13,59,0.29,17.11
2020-02-14,50,0.29,14.499999999999998
2020-02-15,46,0.29,13.34
2020-02-16,40,0.29,11.6
2020-02-17,49,0.29,14.209999999999999
2020-02-18,67,0.29,19.43
2020-02-19,62,0.29,17.98
2020-02-20,53,0.29,15.37
2020-02-21,73,0.29,21.169999999999998
2020-02-22,46,0.29,13.34
2020-02-23,35,0.29,10.149999999999999
2020-02-24,51,0.29,14.79
2020-02-25,56,0.29,16.24
2020-02-26,51,0.29,14.79
2020-02-27,100,0.29,28.999999999999996
2020-02-28,91,0.29,26.389999999999997
2020-02-29,32,0.29,9.28
2020-03-01,57,0.28,15.96
2020-03-02,85,0.28,23.8
2020-03-03,67,0.28,18.76
2020-03-04,49,0.28,13.72
2020-03-05,56,0.28,15.680000000000001
2020-03-06,66,0.28,18.48
2020-03-07,49,0.28,13.72
2020-03-08,45,0.28,12.600000000000001
2020-03-09,85,0.28,23.8
2020-03-10,60,0.28,16.8
2020-03-11,73,0.28,20.44
2020-03-12,74,0.28,20.720000000000002
2020-03-13,75,0.28,21.000000000000004
2020-03-14,33,0.28,9.24
2020-03-15,52,0.28,14.560000000000002
2020-03-16,100,0.28,28.000000000000004
2020-03-17,84,0.28,23.520000000000003
2020-03-18,73,0.28,20.44
2020-03-19,71,0.28,19.880000000000003
2020-03-20,93,0.28,26.040000000000003
2020-03-21,90,0.28,25.200000000000003
2020-03-22,65,0.28,18.200000000000003
2020-03-23,74,0.28,20.720000000000002
2020-03-24,72,0.28,20.160000000000004
2020-03-25,74,0.28,20.720000000000002
2020-03-26,72,0.28,20.160000000000004
2020-03-27,66,0.28,18.48
2020-03-28,41,0.28,11.48
2020-03-29,30,0.28,8.4
2020-03-30,66,0.28,18.48
2020-03-31,83,0.28,23.240000000000002
2020-04-01,69,0.26,17.94
2020-04-02,75,0.26,19.5
2020-04-03,67,0.26,17.42
2020-04-04,72,0.26,18.72
2020-04-05,59,0.26,15.34
2020-04-06,69,0.26,17.94
2020-04-07,74,0.26,19.240000000000002
2020-04-08,66,0.26,17.16
2020-04-09,79,0.26,20.54
2020-04-10,61,0.26,15.860000000000001
2020-04-11,54,0.26,14.040000000000001
2020-04-12,36,0.26,9.36
2020-04-13,96,0.26,24.96
2020-04-14,85,0.26,22.1
2020-04-15,100,0.26,26.0
2020-04-16,70,0.26,18.2
2020-04-17,73,0.26,18.98
2020-04-18,41,0.26,10.66
2020-04-19,59,0.26,15.34
2020-04-20,66,0.26,17.16
2020-04-21,48,0.26,12.48
2020-04-22,56,0.26,14.56
2020-04-23,42,0.26,10.92
2020-04-24,56,0.26,14.56
2020-04-25,28,0.26,7.28
2020-04-26,46,0.26,11.96
2020-04-27,51,0.26,13.26
2020-04-28,33,0.26,8.58
2020-04-29,52,0.26,13.52
2020-04-30,70,0.26,18.2
2020-05-01,71,0.24,17.04
2020-05-02,46,0.24,11.04
2020-05-03,43,0.24,10.32
2020-05-04,83,0.24,19.919999999999998
2020-05-05,70,0.24,16.8
2020-05-06,78,0.24,18.72
2020-05-07,61,0.24,14.639999999999999
2020-05-08,66,0.24,15.84
2020-05-09,55,0.24,13.2
2020-05-10,41,0.24,9.84
2020-05-11,66,0.24,15.84
2020-05-12,90,0.24,21.599999999999998
2020-05-13,78,0.24,18.72
2020-05-14,99,0.24,23.759999999999998
2020-05-15,100,0.24,24.0
2020-05-16,87,0.24,20.88
2020-05-17,57,0.24,13.68
2020-05-18,98,0.24,23.52
2020-05-19,77,0.24,18.48
2020-05-20,98,0.24,23.52
2020-05-21,82,0.24,19.68
2020-05-22,58,0.24,13.92
2020-05-23,50,0.24,12.0
2020-05-24,43,0.24,10.32
2020-05-25,81,0.24,19.439999999999998
2020-05-26,77,0.24,18.48
2020-05-27,60,0.24,14.399999999999999
2020-05-28,88,0.24,21.119999999999997
2020-05-29,68,0.24,16.32
2020-05-30,62,0.24,14.879999999999999
2020-05-31,46,0.24,11.04
2020-06-01,95,0.23,21.85
2020-06-02,88,0.23,20.240000000000002
2020-06-03,61,0.23,14.030000000000001
2020-06-04,72,0.23,16.560000000000002
2020-06-05,58,0.23,13.34
2020-06-06,43,0.23,9.89
2020-06-07,45,0.23,10.35
2020-06-08,63,0.23,14.49
2020-06-09,62,0.23,14.26
2020-06-10,95,0.23,21.85
2020-06-11,92,0.23,21.16
2020-06-12,66,0.23,15.180000000000001
2020-06-13,50,0.23,11.5
2020-06-14,37,0.23,8.51
2020-06-15,62,0.23,14.26
2020-06-16,87,0.23,20.01
2020-06-17,84,0.23,19.32
2020-06-18,79,0.23,18.17
2020-06-19,69,0.23,15.870000000000001
2020-06-20,38,0.23,8.74
2020-06-21,45,0.23,10.35
2020-06-22,74,0.23,17.02
2020-06-23,75,0.23,17.25
2020-06-24,75,0.23,17.25
2020-06-25,86,0.23,19.78
2020-06-26,71,0.23,16.330000000000002
2020-06-27,52,0.23,11.96
2020-06-28,41,0.23,9.43
2020-06-29,65,0.23,14.950000000000001
2020-06-30,100,0.23,23.0
2020-07-01,72,0.26,18.72
2020-07-02,64,0.26,16.64
2020-07-03,37,0.26,9.620000000000001
2020-07-04,20,0.26,5.2
2020-07-05,36,0.26,9.36
2020-07-06,55,0.26,14.3
2020-07-07,44,0.26,11.440000000000001
2020-07-08,56,0.26,14.56
2020-07-09,54,0.26,14.040000000000001
2020-07-10,44,0.26,11.440000000000001
2020-07-11,28,0.26,7.28
2020-07-12,35,0.26,9.1
2020-07-13,59,0.26,15.34
2020-07-14,62,0.26,16.12
2020-07-15,100,0.26,26.0
2020-07-16,65,0.26,16.900000000000002
2020-07-17,44,0.26,11.440000000000001
2020-07-18,43,0.26,11.18
2020-07-19,32,0.26,8.32
2020-07-20,38,0.26,9.88
2020-07-21,49,0.26,12.74
2020-07-22,50,0.26,13.0
2020-07-23,48,0.26,12.48
2020-07-24,58,0.26,15.08
2020-07-25,38,0.26,9.88
2020-07-26,32,0.26,8.32
2020-07-27,43,0.26,11.18
2020-07-28,77,0.26,20.02
2020-07-29,59,0.26,15.34
2020-07-30,57,0.26,14.82
2020-07-31,49,0.26,12.74
2020-08-01,41,0.22,9.02
2020-08-02,74,0.22,16.28
2020-08-03,83,0.22,18.26
2020-08-04,81,0.22,17.82
2020-08-05,76,0.22,16.72
2020-08-06,95,0.22,20.9
2020-08-07,87,0.22,19.14
2020-08-08,47,0.22,10.34
2020-08-09,63,0.22,13.86
2020-08-10,87,0.22,19.14
2020-08-11,83,0.22,18.26
2020-08-12,87,0.22,19.14
2020-08-13,78,0.22,17.16
2020-08-14,76,0.22,16.72
2020-08-15,72,0.22,15.84
2020-08-16,45,0.22,9.9
2020-08-17,65,0.22,14.3
2020-08-18,100,0.22,22.0
2020-08-19,83,0.22,18.26
2020-08-20,86,0.22,18.92
2020-08-21,87,0.22,19.14
2020-08-22,51,0.22,11.22
2020-08-23,53,0.22,11.66
2020-08-24,88,0.22,19.36
2020-08-25,87,0.22,19.14
2020-08-26,82,0.22,18.04
2020-08-27,66,0.22,14.52
2020-08-28,72,0.22,15.84
2020-08-29,41,0.22,9.02
2020-08-30,45,0.22,9.9
2020-08-31,91,0.22,20.02
2020-09-01,48,0.21,10.08
2020-09-02,70,0.21,14.7
2020-09-03,93,0.21,19.529999999999998
2020-09-04,63,0.21,13.229999999999999
2020-09-05,43,0.21,9.03
2020-09-06,39,0.21,8.19
2020-09-07,58,0.21,12.18
2020-09-08,79,0.21,16.59
2020-09-09,59,0.21,12.389999999999999
2020-09-10,84,0.21,17.64
2020-09-11,81,0.21,17.009999999999998
2020-09-12,36,0.21,7.56
2020-09-13,36,0.21,7.56
2020-09-14,61,0.21,12.809999999999999
2020-09-15,58,0.21,12.18
2020-09-16,76,0.21,15.959999999999999
2020-09-17,59,0.21,12.389999999999999
2020-09-18,85,0.21,17.849999999999998
2020-09-19,39,0.21,8.19
2020-09-20,26,0.21,5.46
2020-09-21,82,0.21,17.22
2020-09-22,53,0.21,11.129999999999999
2020-09-23,65,0.21,13.65
2020-09-24,71,0.21,14.91
2020-09-25,64,0.21,13.44
2020-09-26,46,0.21,9.66
2020-09-27,42,0.21,8.82
2020-09-28,34,0.21,7.14
2020-09-29,100,0.21,21.0
2020-09-30,69,0.21,14.49
2020-10-01,56,0.24,13.44
2020-10-02,50,0.24,12.0
2020-10-03,24,0.24,5.76
2020-10-04,22,0.24,5.279999999999999
2020-10-05,43,0.24,10.32
2020-10-06,77,0.24,18.48
2020-10-07,89,0.24,21.36
2020-10-08,76,0.24,18.24
2020-10-09,65,0.24,15.6
2020-10-10,24,0.24,5.76
2020-10-11,49,0.24,11.76
2020-10-12,64,0.24,15.36
2020-10-13,80,0.24,19.2
2020-10-14,95,0.24,22.8
2020-10-15,56,0.24,13.44
2020-10-16,41,0.24,9.84
2020-10-17,58,0.24,13.92
2020-10-18,43,0.24,10.32
2020-10-19,57,0.24,13.68
2020-10-20,59,0.24,14.16
2020-10-21,54,0.24,12.959999999999999
2020-10-22,100,0.24,24.0
2020-10-23,75,0.24,18.0
2020-10-24,38,0.24,9.12
2020-10-25,24,0.24,5.76
2020-10-26,41,0.24,9.84
2020-10-27,67,0.24,16.08
2020-10-28,64,0.24,15.36
2020-10-29,60,0.24,14.399999999999999
2020-10-30,43,0.24,10.32
2020-10-31,30,0.24,7.199999999999999
2020-11-01,64,0.17,10.88
2020-11-02,73,0.17,12.41
2020-11-03,91,0.17,15.47
2020-11-04,43,0.17,7.3100000000000005
2020-11-05,51,0.17,8.67
2020-11-06,66,0.17,11.22
2020-11-07,38,0.17,6.460000000000001
2020-11-08,11,0.17,1.87
2020-11-09,85,0.17,14.450000000000001
2020-11-10,68,0.17,11.56
2020-11-11,92,0.17,15.64
2020-11-12,98,0.17,16.66
2020-11-13,85,0.17,14.450000000000001
2020-11-14,58,0.17,9.860000000000001
2020-11-15,49,0.17,8.33
2020-11-16,74,0.17,12.58
2020-11-17,84,0.17,14.280000000000001
2020-11-18,100,0.17,17.0
2020-11-19,73,0.17,12.41
2020-11-20,91,0.17,15.47
2020-11-21,62,0.17,10.540000000000001
2020-11-22,43,0.17,7.3100000000000005
2020-11-23,67,0.17,11.39
2020-11-24,72,0.17,12.24
2020-11-25,71,0.17,12.07
2020-11-26,48,0.17,8.16
2020-11-27,78,0.17,13.260000000000002
2020-11-28,62,0.17,10.540000000000001
2020-11-29,56,0.17,9.520000000000001
2020-11-30,98,0.17,16.66
2020-12-01,60,0.19,11.4
2020-12-02,68,0.19,12.92
2020-12-03,100,0.19,19.0
2020-12-04,46,0.19,8.74
2020-12-05,55,0.19,10.45
2020-12-06,70,0.19,13.3
2020-12-07,86,0.19,16.34
2020-12-08,96,0.19,18.240000000000002
2020-12-09,87,0.19,16.53
2020-12-10,76,0.19,14.44
2020-12-11,60,0.19,11.4
2020-12-12,60,0.19,11.4
2020-12-13,46,0.19,8.74
2020-12-14,63,0.19,11.97
2020-12-15,70,0.19,13.3
2020-12-16,65,0.19,12.35
2020-12-17,54,0.19,10.26
2020-12-18,65,0.19,12.35
2020-12-19,43,0.19,8.17
2020-12-20,50,0.19,9.5
2020-12-21,72,0.19,13.68
2020-12-22,57,0.19,10.83
2020-12-23,66,0.19,12.540000000000001
2020-12-24,54,0.19,10.26
2020-12-25,46,0.19,8.74
2020-12-26,35,0.19,6.65
2020-12-27,31,0.19,5.89
2020-12-28,59,0.19,11.21
2020-12-29,60,0.19,11.4
2020-12-30,37,0.19,7.03
2020-12-31,44,0.19,8.36
2021-01-01,34,0.2,6.800000000000001
2021-01-02,46,0.2,9.200000000000001
2021-01-03,21,0.2,4.2
2021-01-04,41,0.2,8.200000000000001
2021-01-05,51,0.2,10.200000000000001
2021-01-06,61,0.2,12.200000000000001
2021-01-07,53,0.2,10.600000000000001
2021-01-08,78,0.2,15.600000000000001
2021-01-09,34,0.2,6.800000000000001
2021-01-10,34,0.2,6.800000000000001
2021-01-11,64,0.2,12.8
2021-01-12,70,0.2,14.0
2021-01-13,56,0.2,11.200000000000001
2021-01-14,80,0.2,16.0
2021-01-15,74,0.2,14.8
2021-01-16,48,0.2,9.600000000000001
2021-01-17,100,0.2,20.0
2021-01-18,63,0.2,12.600000000000001
2021-01-19,69,0.2,13.8
2021-01-20,67,0.2,13.4
2021-01-21,49,0.2,9.8
2021-01-22,58,0.2,11.600000000000001
2021-01-23,47,0.2,9.4
2021-01-24,25,0.2,5.0
2021-01-25,70,0.2,14.0
2021-01-26,72,0.2,14.4
2021-01-27,64,0.2,12.8
2021-01-28,61,0.2,12.200000000000001
2021-01-29,67,0.2,13.4
2021-01-30,45,0.2,9.0
2021-01-31,39,0.2,7.800000000000001
2021-02-01,84,0.2,16.8
2021-02-02,92,0.2,18.400000000000002
2021-02-03,81,0.2,16.2
2021-02-04,68,0.2,13.600000000000001
2021-02-05,84,0.2,16.8
2021-02-06,58,0.2,11.600000000000001
2021-02-07,49,0.2,9.8
2021-02-08,42,0.2,8.4
2021-02-09,76,0.2,15.200000000000001
2021-02-10,59,0.2,11.8
2021-02-11,82,0.2,16.400000000000002
2021-02-12,71,0.2,14.200000000000001
2021-02-13,29,0.2,5.800000000000001
2021-02-14,29,0.2,5.800000000000001
2021-02-15,41,0.2,8.200000000000001
2021-02-16,72,0.2,14.4
2021-02-17,86,0.2,17.2
2021-02-18,77,0.2,15.4
2021-02-19,95,0.2,19.0
2021-02-20,39,0.2,7.800000000000001
2021-02-21,35,0.2,7.0
2021-02-22,100,0.2,20.0
2021-02-23,76,0.2,15.200000000000001
2021-02-24,68,0.2,13.600000000000001
2021-02-25,78,0.2,15.600000000000001
2021-02-26,94,0.2,18.8
2021-02-27,62,0.2,12.4
2021-02-28,39,0.2,7.800000000000001
2021-03-01,53,0.25,13.25
2021-03-02,52,0.25,13.0
2021-03-03,32,0.25,8.0
2021-03-04,52,0.25,13.0
2021-03-05,39,0.25,9.75
2021-03-06,24,0.25,6.0
2021-03-07,35,0.25,8.75
2021-03-08,38,0.25,9.5
2021-03-09,31,0.25,7.75
2021-03-10,45,0.25,11.25
2021-03-11,56,0.25,14.0
2021-03-12,53,0.25,13.25
2021-03-13,27,0.25,6.75
2021-03-14,26,0.25,6.5
2021-03-15,39,0.25,9.75
2021-03-16,42,0.25,10.5
2021-03-17,39,0.25,9.75
2021-03-18,60,0.25,15.0
2021-03-19,100,0.25,25.0
2021-03-20,36,0.25,9.0
2021-03-21,34,0.25,8.5
2021-03-22,44,0.25,11.0
2021-03-23,65,0.25,16.25
2021-03-24,56,0.25,14.0
2021-03-25,48,0.25,12.0
2021-03-26,62,0.25,15.5
2021-03-27,31,0.25,7.75
2021-03-28,37,0.25,9.25
2021-03-29,50,0.25,12.5
2021-03-30,51,0.25,12.75
2021-03-31,46,0.25,11.5
2021-04-01,60,0.2,12.0
2021-04-02,38,0.2,7.6000000000000005
2021-04-03,28,0.2,5.6000000000000005
2021-04-04,29,0.2,5.800000000000001
2021-04-05,48,0.2,9.600000000000001
2021-04-06,54,0.2,10.8
2021-04-07,67,0.2,13.4
2021-04-08,41,0.2,8.200000000000001
2021-04-09,38,0.2,7.6000000000000005
2021-04-10,33,0.2,6.6000000000000005
2021-04-11,33,0.2,6.6000000000000005
2021-04-12,33,0.2,6.6000000000000005
2021-04-13,59,0.2,11.8
2021-04-14,100,0.2,20.0
2021-04-15,61,0.2,12.200000000000001
2021-04-16,48,0.2,9.600000000000001
2021-04-17,38,0.2,7.6000000000000005
2021-04-18,31,0.2,6.2
2021-04-19,48,0.2,9.600000000000001
2021-04-20,39,0.2,7.800000000000001
2021-04-21,72,0.2,14.4
2021-04-22,56,0.2,11.200000000000001
2021-04-23,53,0.2,10.600000000000001
2021-04-24,29,0.2,5.800000000000001
2021-04-25,24,0.2,4.800000000000001
2021-04-26,49,0.2,9.8
2021-04-27,49,0.2,9.8
2021-04-28,63,0.2,12.600000000000001
2021-04-29,44,0.2,8.8
2021-04-30,40,0.2,8.0
