Date,GS
2015-12-13,176.45332866666666
2015-12-14,176.399994
2015-12-15,182.009995
2015-12-16,186.21000700000002
2015-12-17,182.610001
2015-12-18,175.490005
2015-12-19,176.24333666666666
2015-12-20,176.99666833333333
2015-12-21,177.75
2015-12-22,180.050003
2015-12-23,182.949997
2015-12-24,182.470001
2015-12-25,182.2574995
2015-12-26,182.044998
2015-12-27,181.8324965
2015-12-28,181.619995
2015-12-29,183.529999
2015-12-30,182.009995
2015-12-31,180.229996
2016-01-01,179.45749675
2016-01-02,178.6849975
2016-01-03,177.91249825
2016-01-04,177.139999
2016-01-05,174.08999599999999
2016-01-06,169.83999599999999
2016-01-07,164.619995
2016-01-08,163.940002
2016-01-09,164.53666666666666
2016-01-10,165.13333133333333
2016-01-11,165.729996
2016-01-12,165.71000700000002
2016-01-13,158.990005
2016-01-14,161.389999
2016-01-15,155.610001
2016-01-16,155.91250250000002
2016-01-17,156.21500400000002
2016-01-18,156.5175055
2016-01-19,156.820007
2016-01-20,153.75
2016-01-21,151.649994
2016-01-22,156.860001
2016-01-23,154.94666566666666
2016-01-24,153.03333033333334
2016-01-25,151.119995
2016-01-26,154.449997
2016-01-27,153.720001
2016-01-28,157.059998
2016-01-29,161.559998
2016-01-30,160.92333
2016-01-31,160.286662
2016-02-01,159.649994
2016-02-02,151.699997
2016-02-03,152.679993
2016-02-04,156.490005
2016-02-05,156.470001
2016-02-06,154.063334
2016-02-07,151.656667
2016-02-08,149.25
2016-02-09,148.25
2016-02-10,147.229996
2016-02-11,140.690002
2016-02-12,146.130005
2016-02-13,146.85250475
2016-02-14,147.5750045
2016-02-15,148.29750425
2016-02-16,149.020004
2016-02-17,150.940002
2016-02-18,147.729996
2016-02-19,146.91000400000001
2016-02-20,147.536667
2016-02-21,148.16333
2016-02-22,148.78999299999998
2016-02-23,144.91000400000001
2016-02-24,145.559998
2016-02-25,148.25
2016-02-26,150.25
2016-02-27,150.00999966666666
2016-02-28,149.76999933333335
2016-02-29,149.529999
2016-03-01,154.649994
2016-03-02,154.199997
2016-03-03,155.330002
2016-03-04,156.83999599999999
2016-03-05,156.34333266666667
2016-03-06,155.84666933333332
2016-03-07,155.350006
2016-03-08,151.600006
2016-03-09,149.91000400000001
2016-03-10,151.020004
2016-03-11,153.940002
2016-03-12,153.79000299999998
2016-03-13,153.640004
2016-03-14,153.490005
2016-03-15,152.029999
2016-03-16,150.53999299999998
2016-03-17,152.91000400000001
2016-03-18,157.600006
2016-03-19,157.163335
2016-03-20,156.726664
2016-03-21,156.28999299999998
2016-03-22,154.199997
2016-03-23,154.080002
2016-03-24,153.0
2016-03-25,153.20999899999998
2016-03-26,153.419998
2016-03-27,153.629997
2016-03-28,153.83999599999999
2016-03-29,155.029999
2016-03-30,156.5
2016-03-31,156.979996
2016-04-01,159.820007
2016-04-02,159.13667266666667
2016-04-03,158.45333833333333
2016-04-04,157.770004
2016-04-05,155.350006
2016-04-06,155.190002
2016-04-07,150.41000400000001
2016-04-08,150.279999
2016-04-09,150.91999833333333
2016-04-10,151.55999766666667
2016-04-11,152.199997
2016-04-12,154.309998
2016-04-13,159.850006
2016-04-14,160.91000400000001
2016-04-15,158.520004
2016-04-16,158.68667066666666
2016-04-17,158.85333733333334
2016-04-18,159.020004
2016-04-19,162.649994
2016-04-20,166.979996
2016-04-21,165.320007
2016-04-22,166.75
2016-04-23,166.19666533333333
2016-04-24,165.64333066666666
2016-04-25,165.08999599999999
2016-04-26,165.83999599999999
2016-04-27,166.919998
2016-04-28,164.28999299999998
2016-04-29,164.110001
2016-04-30,164.79999833333335
2016-05-01,165.48999566666666
2016-05-02,166.179993
2016-05-03,163.139999
2016-05-04,160.070007
2016-05-05,159.529999
2016-05-06,158.850006
2016-05-07,158.40333566666666
2016-05-08,157.95666533333335
2016-05-09,157.509995
2016-05-10,161.419998
2016-05-11,159.419998
2016-05-12,158.070007
2016-05-13,155.33999599999999
2016-05-14,155.35333233333333
2016-05-15,155.36666866666667
2016-05-16,155.380005
2016-05-17,154.649994
2016-05-18,159.940002
2016-05-19,154.699997
2016-05-20,154.509995
2016-05-21,154.823329
2016-05-22,155.136663
2016-05-23,155.449997
2016-05-24,157.58999599999999
2016-05-25,161.25
2016-05-26,159.220001
2016-05-27,159.529999
2016-05-28,159.51749825000002
2016-05-29,159.5049975
2016-05-30,159.49249675
2016-05-31,159.479996
2016-06-01,159.970001
2016-06-02,159.279999
2016-06-03,155.669998
2016-06-04,156.13333133333333
2016-06-05,156.59666466666667
2016-06-06,157.059998
2016-06-07,155.169998
2016-06-08,154.639999
2016-06-09,153.169998
2016-06-10,149.889999
2016-06-11,149.470001
2016-06-12,149.050003
2016-06-13,148.630005
2016-06-14,146.190002
2016-06-15,146.16000400000001
2016-06-16,146.630005
2016-06-17,145.639999
2016-06-18,146.34333266666667
2016-06-19,147.04666633333332
2016-06-20,147.75
2016-06-21,148.350006
2016-06-22,148.139999
2016-06-23,152.66000400000001
2016-06-24,141.860001
2016-06-25,141.07666566666668
2016-06-26,140.29333033333333
2016-06-27,139.509995
2016-06-28,142.41000400000001
2016-06-29,145.5
2016-06-30,148.580002
2016-07-01,148.25
2016-07-02,147.29999924999998
2016-07-03,146.3499985
2016-07-04,145.39999775
2016-07-05,144.449997
2016-07-06,145.580002
2016-07-07,147.0
2016-07-08,150.380005
2016-07-09,150.98333733333334
2016-07-10,151.58666966666667
2016-07-11,152.190002
2016-07-12,156.919998
2016-07-13,157.919998
2016-07-14,162.53999299999998
2016-07-15,161.639999
2016-07-16,162.20333333333332
2016-07-17,162.76666766666668
2016-07-18,163.330002
2016-07-19,161.41000400000001
2016-07-20,161.770004
2016-07-21,160.050003
2016-07-22,160.41000400000001
2016-07-23,160.44333433333335
2016-07-24,160.47666466666666
2016-07-25,160.509995
2016-07-26,161.16000400000001
2016-07-27,160.990005
2016-07-28,160.529999
2016-07-29,158.809998
2016-07-30,158.59999633333334
2016-07-31,158.38999466666667
2016-08-01,158.179993
2016-08-02,156.059998
2016-08-03,158.33999599999999
2016-08-04,158.050003
2016-08-05,162.08999599999999
2016-08-06,162.33666466666665
2016-08-07,162.58333333333334
2016-08-08,162.830002
2016-08-09,163.440002
2016-08-10,162.190002
2016-08-11,163.860001
2016-08-12,163.25
2016-08-13,164.01666766666668
2016-08-14,164.78333533333333
2016-08-15,165.550003
2016-08-16,165.649994
2016-08-17,165.669998
2016-08-18,166.059998
2016-08-19,166.229996
2016-08-20,166.23999566666666
2016-08-21,166.24999533333335
2016-08-22,166.259995
2016-08-23,166.080002
2016-08-24,165.300003
2016-08-25,165.899994
2016-08-26,165.970001
2016-08-27,166.26999899999998
2016-08-28,166.569997
2016-08-29,166.869995
2016-08-30,169.369995
2016-08-31,169.46000700000002
2016-09-01,168.509995
2016-09-02,169.179993
2016-09-03,169.21749525
2016-09-04,169.2549975
2016-09-05,169.29249975
2016-09-06,169.330002
2016-09-07,169.669998
2016-09-08,171.66000400000001
2016-09-09,168.570007
2016-09-10,169.400004
2016-09-11,170.23000100000002
2016-09-12,171.059998
2016-09-13,167.0
2016-09-14,166.16000400000001
2016-09-15,168.080002
2016-09-16,166.0
2016-09-17,166.07000233333335
2016-09-18,166.14000466666667
2016-09-19,166.21000700000002
2016-09-20,166.470001
2016-09-21,167.029999
2016-09-22,168.020004
2016-09-23,165.130005
2016-09-24,163.91333533333335
2016-09-25,162.69666566666666
2016-09-26,161.479996
2016-09-27,162.889999
2016-09-28,163.449997
2016-09-29,158.949997
2016-09-30,161.270004
2016-10-01,161.20333833333333
2016-10-02,161.13667266666667
2016-10-03,161.070007
2016-10-04,162.270004
2016-10-05,166.399994
2016-10-06,167.149994
2016-10-07,169.830002
2016-10-08,170.23333233333332
2016-10-09,170.63666266666667
2016-10-10,171.03999299999998
2016-10-11,169.03999299999998
2016-10-12,169.300003
2016-10-13,167.419998
2016-10-14,170.520004
2016-10-15,170.013336
2016-10-16,169.506668
2016-10-17,169.0
2016-10-18,172.630005
2016-10-19,174.509995
2016-10-20,174.509995
2016-10-21,174.669998
2016-10-22,174.819997
2016-10-23,174.96999599999998
2016-10-24,175.119995
2016-10-25,175.550003
2016-10-26,177.070007
2016-10-27,177.75
2016-10-28,177.139999
2016-10-29,177.50666766666666
2016-10-30,177.87333633333333
2016-10-31,178.240005
2016-11-01,178.059998
2016-11-02,176.580002
2016-11-03,176.21000700000002
2016-11-04,175.919998
2016-11-05,177.77333066666665
2016-11-06,179.62666333333334
2016-11-07,181.479996
2016-11-08,181.919998
2016-11-09,192.630005
2016-11-10,200.869995
2016-11-11,203.940002
2016-11-12,205.68666566666667
2016-11-13,207.43332933333332
2016-11-14,209.179993
2016-11-15,211.190002
2016-11-16,206.259995
2016-11-17,209.630005
2016-11-18,210.350006
2016-11-19,210.59333800000002
2016-11-20,210.83667
2016-11-21,211.080002
2016-11-22,211.11000099999998
2016-11-23,212.309998
2016-11-24,211.8450015
2016-11-25,211.38000499999998
2016-11-26,211.03667199999998
2016-11-27,210.693339
2016-11-28,210.350006
2016-11-29,211.75
2016-11-30,219.289993
2016-12-01,226.63000499999998
2016-12-02,223.36000099999998
2016-12-03,225.09000166666664
2016-12-04,226.82000233333332
2016-12-05,228.55000299999998
2016-12-06,231.38000499999998
2016-12-07,235.559998
2016-12-08,241.44999700000002
2016-12-09,241.850006
2016-12-10,240.29000333333335
2016-12-11,238.73000066666665
2016-12-12,237.169998
2016-12-13,238.55000299999998
2016-12-14,239.92999300000002
2016-12-15,243.0
2016-12-16,238.899994
2016-12-17,238.956665
2016-12-18,239.01333599999998
2016-12-19,239.07000699999998
2016-12-20,243.08999599999999
2016-12-21,241.440002
2016-12-22,240.11999500000002
2016-12-23,240.97000099999997
2016-12-24,241.11750024999998
2016-12-25,241.2649995
2016-12-26,241.41249875
2016-12-27,241.559998
2016-12-28,240.649994
2016-12-29,238.17999300000002
2016-12-30,239.44999700000002
2016-12-31,239.97999950000002
2017-01-01,240.510002
2017-01-02,241.04000449999998
2017-01-03,241.57000699999998
2017-01-04,243.13000499999998
2017-01-05,241.32000699999998
2017-01-06,244.899994
2017-01-07,244.22999566666667
2017-01-08,243.55999733333334
2017-01-09,242.88999900000002
2017-01-10,242.57000699999998
2017-01-11,245.75999500000003
2017-01-12,243.83999599999999
2017-01-13,244.30000299999998
2017-01-14,242.16000349999996
2017-01-15,240.02000399999997
2017-01-16,237.88000449999998
2017-01-17,235.74000499999997
2017-01-18,234.289993
2017-01-19,231.41000400000001
2017-01-20,232.19999700000002
2017-01-21,232.35666400000002
2017-01-22,232.513331
2017-01-23,232.669998
2017-01-24,233.67999300000002
2017-01-25,237.25
2017-01-26,239.580002
2017-01-27,236.94999700000002
2017-01-28,235.93332933333335
2017-01-29,234.91666166666667
2017-01-30,233.899994
2017-01-31,229.32000699999998
2017-02-01,230.669998
2017-02-02,230.41000400000001
2017-02-03,240.94999700000002
2017-02-04,240.62666333333334
2017-02-05,240.30332966666668
2017-02-06,239.979996
2017-02-07,239.61999500000002
2017-02-08,237.729996
2017-02-09,241.55000299999998
2017-02-10,242.72000099999997
2017-02-11,243.9033353333333
2017-02-12,245.08666966666667
2017-02-13,246.270004
2017-02-14,249.460007
2017-02-15,250.539993
2017-02-16,249.440002
2017-02-17,250.38000499999998
2017-02-18,250.7250025
2017-02-19,251.07
2017-02-20,251.41499750000003
2017-02-21,251.75999500000003
2017-02-22,251.729996
2017-02-23,251.190002
2017-02-24,247.350006
2017-02-25,248.01000466666667
2017-02-26,248.67000333333334
2017-02-27,249.330002
2017-02-28,248.059998
2017-03-01,252.710007
2017-03-02,251.059998
2017-03-03,252.88999900000002
2017-03-04,252.59666433333336
2017-03-05,252.30332966666668
2017-03-06,252.00999500000003
2017-03-07,250.899994
2017-03-08,250.24000499999997
2017-03-09,250.17999300000002
2017-03-10,248.38000499999998
2017-03-11,248.30667133333333
2017-03-12,248.23333766666667
2017-03-13,248.16000400000001
2017-03-14,247.72000099999997
2017-03-15,246.77999900000003
2017-03-16,248.22000099999997
2017-03-17,243.940002
2017-03-18,243.340001
2017-03-19,242.74
2017-03-20,242.13999900000002
2017-03-21,233.0
2017-03-22,231.07000699999998
2017-03-23,231.899994
2017-03-24,228.41000400000001
2017-03-25,227.43333466666667
2017-03-26,226.45666533333335
2017-03-27,225.479996
2017-03-28,229.330002
2017-03-29,228.44999700000002
2017-03-30,231.22000099999997
2017-03-31,229.72000099999997
2017-04-01,229.46666966666663
2017-04-02,229.21333833333333
2017-04-03,228.960007
2017-04-04,229.25999500000003
2017-04-05,227.66000400000001
2017-04-06,228.63999900000002
2017-04-07,227.88000499999998
2017-04-08,228.21666966666666
2017-04-09,228.55333433333334
2017-04-10,228.88999900000002
2017-04-11,227.74000499999997
2017-04-12,225.75
2017-04-13,223.32000699999998
2017-04-14,224.055004
2017-04-15,224.79000100000002
2017-04-16,225.524998
2017-04-17,226.25999500000003
2017-04-18,215.58999599999999
2017-04-19,214.08999599999999
2017-04-20,218.059998
2017-04-21,216.86000099999998
2017-04-22,218.980001
2017-04-23,221.10000099999996
2017-04-24,223.22000099999997
2017-04-25,226.63000499999998
2017-04-26,226.19999700000002
2017-04-27,225.809998
2017-04-28,223.80000299999998
2017-04-29,224.150004
2017-04-30,224.500005
2017-05-01,224.850006
2017-05-02,225.11999500000002
2017-05-03,226.309998
2017-05-04,226.58999599999999
2017-05-05,226.86999500000002
2017-05-06,226.25666300000003
2017-05-07,225.64333100000002
2017-05-08,225.02999900000003
2017-05-09,223.75999500000003
2017-05-10,224.88000499999998
2017-05-11,224.75999500000003
2017-05-12,222.82000699999998
2017-05-13,223.58666966666667
2017-05-14,224.35333233333333
2017-05-15,225.11999500000002
2017-05-16,225.600006
2017-05-17,213.72000099999997
2017-05-18,215.16000400000001
2017-05-19,215.38999900000002
2017-05-20,215.6000006666667
2017-05-21,215.81000233333333
2017-05-22,216.020004
2017-05-23,219.63999900000002
2017-05-24,223.830002
2017-05-25,222.47000099999997
2017-05-26,223.52999900000003
2017-05-27,222.25249875000003
2017-05-28,220.97499850000003
2017-05-29,219.69749825
2017-05-30,218.419998
2017-05-31,211.25999500000003
2017-06-01,215.00999500000003
2017-06-02,213.309998
2017-06-03,213.536667
2017-06-04,213.76333599999998
2017-06-05,213.99000499999997
2017-06-06,214.52999900000003
2017-06-07,215.77999900000003
2017-06-08,218.75999500000003
2017-06-09,222.440002
2017-06-10,222.263336
2017-06-11,222.08667
2017-06-12,221.91000400000001
2017-06-13,224.19999700000002
2017-06-14,226.50999500000003
2017-06-15,223.229996
2017-06-16,221.809998
2017-06-17,223.25000033333333
2017-06-18,224.69000266666666
2017-06-19,226.13000499999998
2017-06-20,225.100006
2017-06-21,222.49000499999997
2017-06-22,219.770004
2017-06-23,217.190002
2017-06-24,218.27333533333334
2017-06-25,219.35666866666665
2017-06-26,220.440002
2017-06-27,220.27999900000003
2017-06-28,223.22000099999997
2017-06-29,224.41000400000001
2017-06-30,221.899994
2017-07-01,223.693329
2017-07-02,225.48666400000002
2017-07-03,227.27999900000003
2017-07-04,227.65999600000004
2017-07-05,228.039993
2017-07-06,226.690002
2017-07-07,225.27999900000003
2017-07-08,225.46666466666667
2017-07-09,225.65333033333334
2017-07-10,225.83999599999999
2017-07-11,226.94999700000002
2017-07-12,227.38999900000002
2017-07-13,230.399994
2017-07-14,228.600006
2017-07-15,228.82000233333335
2017-07-16,229.0399986666667
2017-07-17,229.25999500000003
2017-07-18,223.309998
2017-07-19,222.86999500000002
2017-07-20,222.30000299999998
2017-07-21,220.17999300000002
2017-07-22,219.51332633333337
2017-07-23,218.84665966666668
2017-07-24,218.17999300000002
2017-07-25,221.580002
2017-07-26,222.25
2017-07-27,221.479996
2017-07-28,223.61000099999998
2017-07-29,224.18333466666667
2017-07-30,224.75666833333332
2017-07-31,225.330002
2017-08-01,227.0
2017-08-02,226.270004
2017-08-03,223.99000499999997
2017-08-04,229.789993
2017-08-05,230.833328
2017-08-06,231.876663
2017-08-07,232.919998
2017-08-08,232.05000299999998
2017-08-09,231.00999500000003
2017-08-10,225.5
2017-08-11,224.149994
2017-08-12,225.2199963333333
2017-08-13,226.28999866666666
2017-08-14,227.36000099999998
2017-08-15,227.58999599999999
2017-08-16,225.61000099999998
2017-08-17,221.419998
2017-08-18,222.149994
2017-08-19,221.69666033333334
2017-08-20,221.24332666666666
2017-08-21,220.789993
2017-08-22,223.580002
2017-08-23,222.74000499999997
2017-08-24,222.99000499999997
2017-08-25,222.47000099999997
2017-08-26,221.76333599999998
2017-08-27,221.056671
2017-08-28,220.350006
2017-08-29,219.960007
2017-08-30,222.419998
2017-08-31,223.74000499999997
2017-09-01,225.88000499999998
2017-09-02,223.8550035
2017-09-03,221.830002
2017-09-04,219.8050005
2017-09-05,217.77999900000003
2017-09-06,218.830002
2017-09-07,215.83999599999999
2017-09-08,217.210007
2017-09-09,218.49333733333333
2017-09-10,219.77666766666667
2017-09-11,221.059998
2017-09-12,225.94999700000002
2017-09-13,226.559998
2017-09-14,226.850006
2017-09-15,225.22000099999997
2017-09-16,225.9900003333333
2017-09-17,226.7599996666667
2017-09-18,227.52999900000003
2017-09-19,228.91000400000001
2017-09-20,229.789993
2017-09-21,231.289993
2017-09-22,231.02999900000003
2017-09-23,230.77333100000004
2017-09-24,230.51666300000002
2017-09-25,230.25999500000003
2017-09-26,229.940002
2017-09-27,234.75999500000003
2017-09-28,235.47000099999997
2017-09-29,237.190002
2017-09-30,238.34333266666667
2017-10-01,239.49666333333332
2017-10-02,240.649994
2017-10-03,241.61999500000002
2017-10-04,240.309998
2017-10-05,246.059998
2017-10-06,246.020004
2017-10-07,244.94667033333332
2017-10-08,243.87333666666666
2017-10-09,242.80000299999998
2017-10-10,242.600006
2017-10-11,242.399994
2017-10-12,239.80000299999998
2017-10-13,238.52999900000003
2017-10-14,239.82333400000002
2017-10-15,241.11666900000003
2017-10-16,242.41000400000001
2017-10-17,236.08999599999999
2017-10-18,242.02999900000003
2017-10-19,239.99000499999997
2017-10-20,244.729996
2017-10-21,243.86333233333332
2017-10-22,242.99666866666666
2017-10-23,242.13000499999998
2017-10-24,244.83999599999999
2017-10-25,241.710007
2017-10-26,241.72000099999997
2017-10-27,241.710007
2017-10-28,241.436671
2017-10-29,241.16333500000002
2017-10-30,240.88999900000002
2017-10-31,242.479996
2017-11-01,244.25999500000003
2017-11-02,246.88000499999998
2017-11-03,244.399994
2017-11-04,244.0966643333333
2017-11-05,243.79333466666665
2017-11-06,243.49000499999997
2017-11-07,239.809998
2017-11-08,241.25
2017-11-09,240.789993
2017-11-10,240.149994
2017-11-11,240.18999733333334
2017-11-12,240.23000066666665
2017-11-13,240.270004
2017-11-14,237.24000499999997
2017-11-15,237.61000099999998
2017-11-16,239.36999500000002
2017-11-17,238.020004
2017-11-18,238.056671
2017-11-19,238.093338
2017-11-20,238.13000499999998
2017-11-21,238.020004
2017-11-22,236.42999300000002
2017-11-23,236.189995
2017-11-24,235.94999700000002
2017-11-25,235.66999833333335
2017-11-26,235.38999966666665
2017-11-27,235.11000099999998
2017-11-28,239.41000400000001
2017-11-29,241.36000099999998
2017-11-30,247.63999900000002
2017-12-01,248.94999700000002
2017-12-02,249.5166626666667
2017-12-03,250.08332833333333
2017-12-04,250.649994
2017-12-05,248.330002
2017-12-06,245.94999700000002
2017-12-07,248.559998
2017-12-08,250.350006
2017-12-09,250.27667233333332
2017-12-10,250.20333866666667
2017-12-11,250.13000499999998
2017-12-12,257.679993
2017-12-13,255.559998
2017-12-14,255.479996
2017-12-15,257.170013
2017-12-16,258.120005
2017-12-17,259.069997
2017-12-18,260.019989
2017-12-19,256.480011
2017-12-20,255.17999300000002
2017-12-21,261.01001
2017-12-22,258.97000099999997
2017-12-23,258.65750099999997
2017-12-24,258.34500099999997
2017-12-25,258.03250099999997
2017-12-26,257.72000099999997
2017-12-27,255.94999700000002
2017-12-28,256.5
2017-12-29,254.75999500000003
2017-12-30,254.98749575000002
2017-12-31,255.2149965
2018-01-01,255.44249725
2018-01-02,255.669998
2018-01-03,253.289993
2018-01-04,256.829987
2018-01-05,255.520004
2018-01-06,254.28333533333333
2018-01-07,253.04666666666668
2018-01-08,251.809998
2018-01-09,253.940002
2018-01-10,254.330002
2018-01-11,255.13000499999998
2018-01-12,257.02999900000003
2018-01-13,257.38749700000005
2018-01-14,257.744995
2018-01-15,258.102493
2018-01-16,258.459991
2018-01-17,253.649994
2018-01-18,250.97000099999997
2018-01-19,256.119995
2018-01-20,257.91999300000003
2018-01-21,259.719991
2018-01-22,261.519989
2018-01-23,260.089996
2018-01-24,265.679993
2018-01-25,269.02999900000003
2018-01-26,268.140015
2018-01-27,269.58668033333333
2018-01-28,271.03334566666666
2018-01-29,272.480011
2018-01-30,268.940002
2018-01-31,267.890015
2018-02-01,272.230011
2018-02-02,260.040009
2018-02-03,256.39667299999996
2018-02-04,252.753337
2018-02-05,249.11000099999998
2018-02-06,258.700012
2018-02-07,257.100006
2018-02-08,246.350006
2018-02-09,249.30000299999998
2018-02-10,250.58667
2018-02-11,251.873337
2018-02-12,253.16000400000001
2018-02-13,255.52999900000003
2018-02-14,262.579987
2018-02-15,267.679993
2018-02-16,267.619995
2018-02-17,266.9375
2018-02-18,266.255005
2018-02-19,265.57251
2018-02-20,264.890015
2018-02-21,263.399994
2018-02-22,261.429993
2018-02-23,266.769989
2018-02-24,268.26666266666666
2018-02-25,269.76333633333337
2018-02-26,271.26001
2018-02-27,267.929993
2018-02-28,262.929993
2018-03-01,256.77999900000003
2018-03-02,258.119995
2018-03-03,259.7866616666667
2018-03-04,261.45332833333333
2018-03-05,263.119995
2018-03-06,266.929993
2018-03-07,265.350006
2018-03-08,266.339996
2018-03-09,270.769989
2018-03-10,271.63999433333333
2018-03-11,272.50999966666666
2018-03-12,273.380005
2018-03-13,268.52999900000003
2018-03-14,264.429993
2018-03-15,266.609985
2018-03-16,267.600006
2018-03-17,265.9100036666667
2018-03-18,264.22000133333336
2018-03-19,262.52999900000003
2018-03-20,263.190002
2018-03-21,261.850006
2018-03-22,252.600006
2018-03-23,245.25999500000003
2018-03-24,248.466665
2018-03-25,251.673335
2018-03-26,254.88000499999998
2018-03-27,247.25999500000003
2018-03-28,249.36999500000002
2018-03-29,251.86000099999998
2018-03-30,250.73250224999998
2018-03-31,249.6050035
2018-04-01,248.47750475
2018-04-02,247.350006
2018-04-03,250.580002
2018-04-04,252.61999500000002
2018-04-05,255.809998
2018-04-06,249.97000099999997
2018-04-07,250.7100013333333
2018-04-08,251.45000166666665
2018-04-09,252.190002
2018-04-10,256.570007
2018-04-11,252.940002
2018-04-12,259.589996
2018-04-13,255.919998
2018-04-14,256.57333366666666
2018-04-15,257.22666933333335
2018-04-16,257.880005
2018-04-17,253.63000499999998
2018-04-18,254.0
2018-04-19,254.169998
2018-04-20,251.960007
2018-04-21,250.19667066666665
2018-04-22,248.43333433333333
2018-04-23,246.669998
2018-04-24,242.49000499999997
2018-04-25,239.229996
2018-04-26,240.08999599999999
2018-04-27,239.80000299999998
2018-04-28,239.31000266666666
2018-04-29,238.82000233333332
2018-04-30,238.330002
2018-05-01,236.669998
2018-05-02,234.05000299999998
2018-05-03,233.41000400000001
2018-05-04,234.940002
2018-05-05,235.69333366666666
2018-05-06,236.44666533333336
2018-05-07,237.19999700000002
2018-05-08,237.0
2018-05-09,241.729996
2018-05-10,243.440002
2018-05-11,242.919998
2018-05-12,243.25
2018-05-13,243.580002
2018-05-14,243.91000400000001
2018-05-15,241.559998
2018-05-16,240.960007
2018-05-17,239.100006
2018-05-18,237.0
2018-05-19,237.23333233333335
2018-05-20,237.46666466666667
2018-05-21,237.69999700000002
2018-05-22,238.0
2018-05-23,237.809998
2018-05-24,236.100006
2018-05-25,235.00999500000003
2018-05-26,233.01499600000002
2018-05-27,231.01999700000005
2018-05-28,229.02499800000004
2018-05-29,227.02999900000003
2018-05-30,229.16000400000001
2018-05-31,225.88000499999998
2018-06-01,228.350006
2018-06-02,228.863337
2018-06-03,229.37666800000002
2018-06-04,229.88999900000002
2018-06-05,228.33999599999999
2018-06-06,232.229996
2018-06-07,233.44999700000002
2018-06-08,233.38999900000002
2018-06-09,233.62333133333334
2018-06-10,233.85666366666666
2018-06-11,234.08999599999999
2018-06-12,232.63000499999998
2018-06-13,233.830002
2018-06-14,233.649994
2018-06-15,231.919998
2018-06-16,231.74333166666668
2018-06-17,231.56666533333333
2018-06-18,231.38999900000002
2018-06-19,228.32000699999998
2018-06-20,227.82000699999998
2018-06-21,226.979996
2018-06-22,226.020004
2018-06-23,224.526667
2018-06-24,223.03333
2018-06-25,221.539993
2018-06-26,221.580002
2018-06-27,220.17999300000002
2018-06-28,223.419998
2018-06-29,220.57000699999998
2018-06-30,221.46666966666666
2018-07-01,222.36333233333335
2018-07-02,223.25999500000003
2018-07-03,220.38000499999998
2018-07-04,220.560005
2018-07-05,220.74000499999997
2018-07-06,221.789993
2018-07-07,223.85666366666666
2018-07-08,225.92333433333332
2018-07-09,227.99000499999997
2018-07-10,226.850006
2018-07-11,225.66000400000001
2018-07-12,227.22000099999997
2018-07-13,226.41000400000001
2018-07-14,228.08667
2018-07-15,229.763336
2018-07-16,231.440002
2018-07-17,231.020004
2018-07-18,231.24000499999997
2018-07-19,229.63000499999998
2018-07-20,231.690002
2018-07-21,232.37999966666666
2018-07-22,233.06999733333336
2018-07-23,233.75999500000003
2018-07-24,235.88000499999998
2018-07-25,236.690002
2018-07-26,237.11000099999998
2018-07-27,237.63999900000002
2018-07-28,238.07666500000002
2018-07-29,238.51333100000002
2018-07-30,238.94999700000002
2018-07-31,237.42999300000002
2018-08-01,236.039993
2018-08-02,233.99000499999997
2018-08-03,234.08999599999999
2018-08-04,234.70332833333333
2018-08-05,235.31666066666668
2018-08-06,235.92999300000002
2018-08-07,237.830002
2018-08-08,236.36999500000002
2018-08-09,233.77999900000003
2018-08-10,229.61000099999998
2018-08-11,228.69333433333333
2018-08-12,227.77666766666664
2018-08-13,226.86000099999998
2018-08-14,229.559998
2018-08-15,229.25
2018-08-16,233.0
2018-08-17,233.38000499999998
2018-08-18,234.180003
2018-08-19,234.98000100000002
2018-08-20,235.77999900000003
2018-08-21,238.649994
2018-08-22,239.33999599999999
2018-08-23,236.33999599999999
2018-08-24,235.11000099999998
2018-08-25,237.60666933333331
2018-08-26,240.10333766666668
2018-08-27,242.600006
2018-08-28,242.36999500000002
2018-08-29,241.399994
2018-08-30,239.399994
2018-08-31,237.809998
2018-09-01,237.7724995
2018-09-02,237.735001
2018-09-03,237.6975025
2018-09-04,237.66000400000001
2018-09-05,237.559998
2018-09-06,234.520004
2018-09-07,233.91000400000001
2018-09-08,233.24333733333336
2018-09-09,232.57667066666667
2018-09-10,231.91000400000001
2018-09-11,230.210007
2018-09-12,228.149994
2018-09-13,228.330002
2018-09-14,229.24000499999997
2018-09-15,228.79000299999998
2018-09-16,228.340001
2018-09-17,227.88999900000002
2018-09-18,228.88999900000002
2018-09-19,235.580002
2018-09-20,237.399994
2018-09-21,235.33999599999999
2018-09-22,234.526662
2018-09-23,233.713328
2018-09-24,232.899994
2018-09-25,232.5
2018-09-26,228.88000499999998
2018-09-27,227.74000499999997
2018-09-28,224.24000499999997
2018-09-29,224.60333733333331
2018-09-30,224.96666966666666
2018-10-01,225.330002
2018-10-02,226.07000699999998
2018-10-03,227.77999900000003
2018-10-04,227.479996
2018-10-05,225.710007
2018-10-06,225.59000666666665
2018-10-07,225.47000633333334
2018-10-08,225.350006
2018-10-09,222.91000400000001
2018-10-10,214.88999900000002
2018-10-11,212.97000099999997
2018-10-12,213.86999500000002
2018-10-13,214.319997
2018-10-14,214.76999899999998
2018-10-15,215.22000099999997
2018-10-16,221.69999700000002
2018-10-17,228.27999900000003
