Date,BZ=F_oil,CL=F_oil,GLD,SI=F,AAPL,BAC,C,CS,DB,GSBD(march-19-2015),HRI,JPM,LYG,MAN,MS,MUFG,UBS
2012-05-08,112.730003,97.010002,156.0,29.414,20.292143,7.79,31.32,21.132813,38.530533,0.0,45.599998,41.380001,1.99,39.110001000000004,15.84,4.51,12.26
2012-05-09,113.199997,96.809998,154.470001,29.197001,20.327856,7.73,30.450001,20.458984,37.595421,0.0,44.700001,40.639998999999996,1.91,38.5,15.49,4.48,11.97
2012-05-10,112.730003,97.08000200000001,154.770004,29.136,20.375713,7.7,30.65,20.888672,38.454197,0.0,44.369999,40.740002000000004,1.95,39.02,15.6,4.46,12.28
2012-05-11,112.260002,96.129997,153.559998,28.858,20.239643,7.55,29.35,20.625,37.795803,0.0,45.060001,36.959998999999996,1.96,39.330002,14.95,4.39,12.18
2012-05-12,112.03000133333333,95.67999766666667,152.816666,28.678333333333335,20.138571333333335,7.483333333333333,28.946666333333333,20.442708333333332,37.331426,0.0,44.55000033333333,36.56999966666667,1.9266666666666667,38.923335,14.733333333333333,4.376666666666666,12.04
2012-05-13,111.80000066666666,95.22999833333334,152.07333400000002,28.498666666666665,20.037499666666665,7.416666666666666,28.543332666666668,20.260416666666668,36.867048999999994,0.0,44.03999966666667,36.18000033333333,1.8933333333333333,38.516668,14.516666666666667,4.363333333333333,11.9
2012-05-14,111.57,94.779999,151.330002,28.319,19.936428,7.35,28.139999,20.078125,36.402671999999995,0.0,43.529999,35.790001000000004,1.86,38.110001000000004,14.3,4.35,11.76
2012-05-15,112.239998,93.980003,149.740005,28.054001,19.756071,7.3,27.790001,19.667969,35.381679999999996,0.0,43.23,36.240002000000004,1.8,37.610001000000004,14.14,4.33,11.64
2012-05-16,111.709999,92.809998,149.46000700000002,27.17,19.502857000000002,7.11,26.92,19.267578,34.723282,0.0,42.119999,35.459998999999996,1.76,36.610001000000004,13.54,4.23,11.35
2012-05-17,107.489998,92.559998,152.800003,27.996,18.932858,6.98,26.41,18.994141,34.198475,0.0,38.369999,33.93,1.69,35.950001,13.46,4.29,11.2
2012-05-18,107.139999,91.480003,154.550003,28.694,18.942142,7.02,26.01,19.169922,34.370228000000004,0.0,36.720001,33.490002000000004,1.61,35.240002000000004,13.35,4.2,11.26
2012-05-19,107.69666533333333,91.84333533333333,154.58333333333334,28.564000333333333,19.309999,6.956666666666666,26.09,19.29362,34.748727333333335,0.0,37.56000133333334,33.163334,1.6266666666666667,35.730001,13.296666666666667,4.22,11.35
2012-05-20,108.25333166666667,92.20666766666666,154.61666366666665,28.434000666666666,19.677856,6.8933333333333335,26.17,19.417317999999998,35.12722666666667,0.0,38.40000166666667,32.836666,1.6433333333333333,36.22,13.243333333333332,4.24,11.44
2012-05-21,108.809998,92.57,154.649994,28.304001,20.045713,6.83,26.25,19.541016,35.505726,0.0,39.240002000000004,32.509997999999996,1.66,36.709998999999996,13.19,4.26,11.53
2012-05-22,108.410004,91.660004,152.080002,28.165001,19.891787,6.98,26.92,19.863281,35.410305,0.0,39.720001,34.009997999999996,1.71,36.939999,13.31,4.25,11.65
2012-05-23,105.559998,89.900002,151.619995,27.507998999999998,20.377144,7.17,27.15,19.765625,35.381679999999996,0.0,39.27,34.259997999999996,1.69,36.439999,13.37,4.26,11.7
2012-05-24,106.550003,90.660004,151.41000400000001,28.142,20.190001000000002,7.14,26.66,19.658203,34.828243,0.0,39.299999,33.970001,1.68,36.23,13.31,4.3,11.7
2012-05-25,106.83000200000001,90.860001,152.679993,28.370001000000002,20.081785,7.15,26.469998999999998,19.306641,35.0,0.0,40.709998999999996,33.5,1.6,35.98,13.25,4.26,11.56
2012-05-26,106.79250150000001,90.83500125,152.26499575,28.21925075,20.170892000000002,7.2225,26.607499249999996,19.3041995,34.99522875,0.0,40.919999,33.53250025,1.6075,36.1675,13.3475,4.2825,11.5975
2012-05-27,106.75500100000001,90.8100015,151.8499985,28.0685005,20.259999,7.295,26.7449995,19.301758,34.990457500000005,0.0,41.129999,33.5650005,1.615,36.355,13.445,4.305,11.635000000000002
2012-05-28,106.7175005,90.78500174999999,151.43500125,27.91775025,20.349106,7.367500000000001,26.88249975,19.2993165,34.98568625,0.0,41.339999,33.59750075,1.6225,36.5425,13.5425,4.3275,11.672500000000001
2012-05-29,106.68,90.760002,151.020004,27.767,20.438213,7.44,27.02,19.296875,34.980915,0.0,41.549999,33.630001,1.63,36.73,13.64,4.35,11.71
2012-05-30,103.470001,87.82,151.91000400000001,27.962,20.684642999999998,7.2,26.0,18.886719,34.017178,0.0,40.049999,32.959998999999996,1.53,35.209998999999996,13.09,4.22,11.49
2012-05-31,101.870003,86.529999,151.619995,27.740999,20.633215,7.35,26.51,18.681641,34.332062,0.0,40.830002,33.150002,1.55,35.950001,13.36,4.29,11.38
2012-06-01,98.43,83.230003,157.5,28.497,20.035357,7.02,25.389999,18.535156,31.87977,0.0,37.290001000000004,31.93,1.57,34.68,12.73,4.17,11.24
2012-06-02,98.56999933333334,83.480003,157.44000233333333,28.328667,20.07464266666667,6.9799999999999995,25.199999333333334,18.587239333333333,32.15330733333333,0.0,36.850001000000006,31.62,1.5633333333333335,34.45000066666667,12.606666666666667,4.19,11.2
2012-06-03,98.70999866666666,83.730003,157.38000466666668,28.160334000000002,20.113928333333334,6.94,25.009999666666666,18.63932266666667,32.42684466666667,0.0,36.410001,31.31,1.5566666666666666,34.220001333333336,12.483333333333333,4.21,11.16
2012-06-04,98.849998,83.980003,157.320007,27.992001000000002,20.153214000000002,6.9,24.82,18.691406,32.700382,0.0,35.970001,31.0,1.55,33.990002000000004,12.36,4.23,11.12
2012-06-05,98.839996,84.290001,157.139999,28.389999,20.10107,7.1,25.75,18.720703,32.709922999999996,0.0,36.540001000000004,31.99,1.59,34.07,12.86,4.31,11.19
2012-06-06,100.639999,85.019997,157.21000700000002,29.476,20.409285999999998,7.64,27.139999,19.736328,34.236641,0.0,37.529999,33.07,1.69,36.16,13.94,4.38,11.8
2012-06-07,99.93,84.82,154.5,28.518998999999997,20.418571,7.42,26.91,20.058594,34.188931,0.0,37.110001000000004,32.810001,1.74,35.77,13.41,4.4,11.77
2012-06-08,99.470001,84.099998,154.729996,28.461,20.725714,7.56,27.77,19.814453,34.341602,0.0,37.709998999999996,33.68,1.73,35.709998999999996,13.71,4.35,11.71
2012-06-09,98.98000066666667,83.633331,154.93999766666667,28.509333666666667,20.616786,7.466666666666667,27.34,19.654948,34.007633,0.0,37.369999,33.39333333333333,1.73,35.459998999999996,13.596666666666668,4.33,11.59
2012-06-10,98.49000033333333,83.166664,155.14999933333334,28.557667333333335,20.507858,7.373333333333333,26.91,19.495442999999998,33.673664,0.0,37.029999,33.10666666666667,1.73,35.209998999999996,13.483333333333333,4.31,11.47
2012-06-11,98.0,82.699997,155.360001,28.606001000000003,20.39893,7.28,26.48,19.335938,33.339695,0.0,36.689999,32.82,1.73,34.959998999999996,13.37,4.29,11.35
2012-06-12,97.139999,83.32,156.46000700000002,28.943001000000002,20.577143,7.49,27.620001000000002,19.345703,33.807251,0.0,37.23,33.77,1.81,35.639998999999996,13.93,4.37,11.62
2012-06-13,97.129997,82.620003,157.119995,28.934998999999998,20.434286,7.5,27.67,19.375,33.435116,0.0,36.75,34.299999,1.8,34.529999,13.65,4.34,11.59
2012-06-14,97.029999,83.910004,157.75,28.400999,20.411785000000002,7.66,27.91,17.548828,33.578243,0.0,37.740002000000004,34.650002,1.84,35.060001,13.93,4.4,11.73
2012-06-15,97.610001,84.029999,157.83999599999999,28.733999,20.504642,7.9,28.309998999999998,18.4375,34.837788,0.0,38.610001000000004,35.029999,1.92,36.25,14.3,4.5,11.99
2012-06-16,97.09000166666667,83.77666500000001,157.869995,28.710999666666666,20.643332333333333,7.8533333333333335,28.056665666666664,18.248698,34.45928866666667,0.0,38.450001,34.89333233333333,1.9033333333333333,36.29333366666667,14.14,4.513333333333334,11.91
2012-06-17,96.57000233333333,83.523331,157.899994,28.688000333333335,20.782022666666666,7.806666666666667,27.803332333333334,18.059896,34.080789333333335,0.0,38.290001000000004,34.75666566666666,1.8866666666666667,36.33666733333333,13.98,4.526666666666666,11.83
2012-06-18,96.050003,83.269997,157.929993,28.665001,20.920713,7.76,27.549999,17.871094,33.702290000000005,0.0,38.130001,34.619999,1.87,36.380001,13.82,4.54,11.75
2012-06-19,95.760002,84.029999,157.16000400000001,28.362,20.97893,8.11,28.5,18.681641,34.742367,0.0,39.720001,35.380001,1.92,37.119999,14.26,4.57,12.07
2012-06-20,92.690002,81.800003,155.970001,28.382998999999998,20.919287,8.14,28.860001,18.857422,35.076336,0.0,39.779999,36.450001,1.94,37.23,14.2,4.65,12.07
2012-06-21,89.230003,78.199997,152.020004,26.833,20.631071,7.82,27.83,18.134766,33.883587,0.0,38.189999,35.509997999999996,1.88,35.580002,13.96,4.55,11.7
2012-06-22,90.980003,79.760002,152.639999,26.657,20.789285999999997,7.94,27.99,18.359375,34.332062,0.0,38.25,35.990002000000004,1.93,36.330002,14.14,4.58,11.95
2012-06-23,90.99000266666667,79.57666766666667,153.013331,26.944,20.654405333333333,7.826666666666667,27.576666666666664,18.128255333333332,33.77544533333333,0.0,37.62000033333334,35.766668,1.9066666666666667,35.87000166666667,13.92,4.543333333333333,11.773333333333333
2012-06-24,91.00000233333333,79.39333333333333,153.386663,27.231,20.519524666666666,7.713333333333333,27.163333333333334,17.897135666666667,33.21882866666667,0.0,36.99000066666667,35.543334,1.8833333333333333,35.410001333333334,13.700000000000001,4.506666666666667,11.596666666666666
2012-06-25,91.010002,79.209999,153.759995,27.518,20.384644,7.6,26.75,17.666016,32.662212,0.0,36.360001000000004,35.32,1.86,34.950001,13.48,4.47,11.42
2012-06-26,93.019997,79.360001,152.619995,27.037001,20.429644,7.62,26.73,17.421875,32.938931,0.0,35.970001,35.709998999999996,1.86,35.02,13.51,4.46,11.31
2012-06-27,93.5,80.209999,152.830002,26.941,20.517857,7.77,27.1,17.421875,33.702290000000005,0.0,36.419998,36.779999,1.94,35.5,13.91,4.55,11.51
2012-06-28,91.360001,77.690002,151.050003,26.247,20.323214,7.74,26.389999,17.021484,32.328243,0.0,36.84,35.880001,1.87,35.400002,13.87,4.61,11.24
2012-06-29,97.800003,84.959999,155.190002,27.58,20.857143,8.18,27.41,17.900391,34.513359,0.0,38.400002,35.73,1.92,36.650002,14.59,4.75,11.71
2012-06-30,97.64666733333334,84.55666599999999,155.15666666666667,27.542666666666666,20.958571333333335,8.136666666666667,27.426666333333333,17.939453333333333,34.73918666666667,0.0,38.410001333333334,35.913332999999994,1.9266666666666665,36.56333433333333,14.706666666666667,4.75,11.756666666666668
2012-07-01,97.49333166666666,84.153333,155.1233313333333,27.505333333333333,21.059999666666666,8.093333333333334,27.443332666666667,17.978515666666667,34.96501433333333,0.0,38.42000066666667,36.096666,1.9333333333333333,36.47666666666667,14.823333333333332,4.75,11.803333333333333
2012-07-02,97.339996,83.75,155.08999599999999,27.468,21.161428,8.05,27.459999,18.017578,35.190841999999996,0.0,38.43,36.279999,1.94,36.389998999999996,14.94,4.75,11.85
2012-07-03,98.45999633333334,84.906667,157.46000700000002,27.52466666666667,21.407498999999998,8.06,27.65,18.164063,35.505726,0.0,40.32,35.880001,1.96,37.650002,15.11,4.91,11.85
2012-07-04,99.57999666666666,86.063334,156.57,27.581333333333333,21.595534999999998,7.94,27.244999999999997,17.978516,34.6612605,0.0,40.4400005,35.130001,1.915,37.400002,14.809999999999999,4.91,11.615
2012-07-05,100.699997,87.220001,155.679993,27.638,21.783571,7.82,26.84,17.792969,33.816795,0.0,40.560001,34.380001,1.87,37.150002,14.51,4.91,11.38
2012-07-06,98.190002,84.449997,153.71000700000002,26.889,21.638571,7.66,26.360001,17.431641,32.108779999999996,0.0,40.02,33.900002,1.84,36.5,14.14,4.85,11.02
2012-07-07,98.90000133333334,84.96333066666666,153.82000233333335,27.062999666666666,21.73392833333333,7.626666666666667,26.27666766666667,17.395833666666665,32.045165999999995,0.0,39.71,33.920001,1.8433333333333335,36.28333266666667,14.07,4.843333333333333,10.993333333333332
2012-07-08,99.61000066666666,85.47666433333333,153.92999766666665,27.236999333333333,21.829285666666667,7.593333333333333,26.193334333333333,17.360026333333334,31.981551999999997,0.0,39.400000000000006,33.94,1.8466666666666667,36.06666533333333,14.0,4.836666666666667,10.966666666666667
2012-07-09,100.32,85.989998,154.03999299999998,27.410999,21.924643,7.56,26.110001,17.324219,31.917938,0.0,39.09,33.959998999999996,1.85,35.849998,13.93,4.83,10.94
2012-07-10,97.970001,83.910004,152.149994,26.851,21.721785999999998,7.48,25.879998999999998,17.041016,31.135496000000003,0.0,37.709998999999996,34.25,1.85,34.889998999999996,13.71,4.75,10.75
2012-07-11,100.230003,85.809998,152.990005,26.995001000000002,21.586786,7.63,25.870001000000002,17.265625,31.192746999999997,0.0,38.009997999999996,34.59,1.87,34.150002,13.81,4.83,10.79
2012-07-12,101.07,86.08000200000001,152.58999599999999,27.136,21.389286,7.48,25.280001000000002,16.894531,30.39122,0.0,36.869999,34.040001000000004,1.83,33.919998,13.55,4.71,10.59
2012-07-13,102.400002,87.099998,154.139999,27.344,21.606071,7.82,26.65,17.060547,30.152671999999995,0.0,37.02,36.07,1.86,33.91,14.05,4.76,10.69
2012-07-14,102.78333566666667,87.543332,154.163335,27.32833366666667,21.629166666666666,7.816666666666666,26.703332999999997,17.060547,30.03498733333333,0.0,37.08000033333334,35.74333333333333,1.85,33.696666666666665,14.116666666666667,4.746666666666666,10.65
2012-07-15,103.16666933333333,87.986666,154.18667100000002,27.312667333333334,21.652262333333333,7.8133333333333335,26.756666,17.060547,29.917302666666664,0.0,37.140000666666666,35.41666666666667,1.84,33.483333333333334,14.183333333333334,4.733333333333333,10.61
2012-07-16,103.550003,88.43,154.21000700000002,27.297001,21.675358,7.81,26.809998999999998,17.060547,29.799618,0.0,37.200001,35.09,1.83,33.27,14.25,4.72,10.57
2012-07-17,104.0,89.220001,153.470001,27.292,21.67643,7.92,27.379998999999998,17.285156,29.818703000000003,0.0,37.5,34.990002000000004,1.85,33.560001,14.34,4.75,10.67
2012-07-18,105.160004,89.870003,153.050003,27.070999,21.652143,7.53,27.1,17.919922,30.085878000000005,0.0,37.59,34.959998999999996,1.83,34.900002,13.99,4.73,10.67
2012-07-19,107.800003,92.660004,153.380005,27.194,21.940001000000002,7.26,26.59,17.216797,30.085878000000005,0.0,36.630001,34.459998999999996,1.85,35.700001,13.25,4.81,10.65
2012-07-20,106.83000200000001,91.440002,153.669998,27.278999,21.582144,7.07,25.870001000000002,16.572266,28.673664000000002,0.0,35.82,33.900002,1.82,33.459998999999996,12.78,4.59,10.15
2012-07-21,105.64000200000001,90.340001,153.456665,27.192332333333333,21.576548333333335,7.076666666666667,25.693334,16.464844,28.263358333333333,0.0,35.60999966666667,34.080001,1.8133333333333335,33.10999933333333,12.733333333333333,4.57,10.083333333333334
2012-07-22,104.450002,89.24000000000001,153.243332,27.105665666666663,21.570952666666667,7.083333333333333,25.516667,16.357422,27.853052666666667,0.0,35.399999333333334,34.26,1.8066666666666666,32.759999666666666,12.686666666666667,4.55,10.016666666666666
2012-07-23,103.260002,88.139999,153.029999,27.018998999999997,21.565357000000002,7.09,25.34,16.25,27.442746999999997,0.0,35.189999,34.439999,1.8,32.41,12.64,4.53,9.95
2012-07-24,103.41999799999999,88.5,153.520004,26.790001,21.46143,7.04,25.24,15.820313,26.87977,0.0,33.330002,34.73,1.75,32.560001,12.62,4.47,9.9
2012-07-25,104.379997,88.970001,155.669998,27.445,20.534643,7.07,25.790001,15.898438,26.087785999999998,0.0,31.860001,35.169998,1.78,33.009997999999996,12.96,4.5,10.13
2012-07-26,105.260002,89.389999,156.770004,27.431,20.531429,7.17,26.280001000000002,16.308594,27.557253000000003,0.0,31.950001,35.810001,1.8,33.91,13.0,4.77,10.52
2012-07-27,106.470001,90.129997,157.53999299999998,27.478001000000003,20.898571,7.31,27.299999,17.470703,29.351145000000002,0.0,34.41,36.889998999999996,1.9,34.689999,13.49,4.94,10.96
2012-07-28,106.37999966666666,90.01333100000001,157.50332633333332,27.656667333333335,21.016071333333333,7.3,27.246665666666665,17.226562333333334,29.198473,0.0,34.44,36.639998999999996,1.8966666666666665,34.896666333333336,13.496666666666666,4.926666666666667,10.993333333333334
2012-07-29,106.28999833333333,89.896665,157.46665966666666,27.835333666666667,21.13357166666667,7.29,27.193332333333334,16.982421666666667,29.045801,0.0,34.47,36.389998999999996,1.8933333333333333,35.103333666666664,13.503333333333334,4.913333333333334,11.026666666666667
2012-07-30,106.199997,89.779999,157.429993,28.014,21.251072,7.28,27.139999,16.738281,28.893129,0.0,34.5,36.139998999999996,1.89,35.310001,13.51,4.9,11.06
2012-07-31,104.91999799999999,88.059998,156.490005,27.895,21.812857,7.34,27.129998999999998,16.660156,28.950382,0.0,33.779999,36.0,1.89,35.580002,13.66,4.86,10.6
2012-08-01,105.959999,88.910004,155.139999,27.517,21.671785,7.22,26.780001000000002,16.533203,28.435115999999997,0.0,33.209998999999996,36.0,1.89,35.18,13.51,4.74,10.49
2012-08-02,105.900002,87.129997,154.130005,26.981001000000003,21.706785,7.18,26.18,15.820313,27.051527,0.0,33.810001,35.169998,1.79,34.169998,13.03,4.7,10.26
2012-08-03,108.940002,91.400002,155.550003,27.790001,21.989286,7.43,27.4,16.796875,29.770992,0.0,35.130001,36.09,1.89,36.060001,13.78,4.78,10.77
2012-08-04,109.14333566666667,91.666667,155.800003,27.810667,22.070833666666665,7.5,27.786666333333333,16.888021,29.783714666666665,0.0,35.20000066666667,36.15999966666667,1.8966666666666665,36.250001,13.9,4.78,10.813333333333333
2012-08-05,109.34666933333334,91.933332,156.050003,27.831333,22.152381333333334,7.569999999999999,28.173332666666663,16.979167,29.796437333333333,0.0,35.270000333333336,36.22999933333333,1.9033333333333333,36.440001,14.02,4.78,10.856666666666667
2012-08-06,109.550003,92.199997,156.300003,27.851999,22.233929,7.64,28.559998999999998,17.070313,29.80916,0.0,35.34,36.299999,1.91,36.630001,14.14,4.78,10.9
2012-08-07,112.0,93.66999799999999,156.279999,28.075001,22.175358,7.67,28.889999,17.246094,30.171757,0.0,36.150002,37.009997999999996,1.94,37.459998999999996,14.5,4.85,11.08
2012-08-08,112.139999,93.349998,156.479996,28.066999,22.137857,7.67,28.860001,17.1875,30.152671999999995,0.0,35.040001000000004,37.16,1.95,37.16,14.57,4.77,10.89
2012-08-09,113.220001,93.360001,156.990005,28.09,22.168928,7.72,28.860001,17.128906,30.152671999999995,0.0,36.450001,36.919998,1.94,37.73,14.71,4.73,10.85
2012-08-10,112.949997,92.870003,157.179993,28.055,22.203571,7.74,28.9,17.167969,29.933207,0.0,36.330002,36.970001,1.94,37.310001,14.61,4.71,10.9
2012-08-11,113.166664,92.82333633333333,156.78333033333334,27.956666666666667,22.302380666666668,7.733333333333333,28.860000333333332,17.22005233333333,29.818703,0.0,36.340001666666666,36.976668000000004,1.9433333333333334,37.39000033333333,14.59,4.713333333333333,10.873333333333333
2012-08-12,113.383331,92.77666966666666,156.38666766666665,27.858333333333334,22.401190333333332,7.726666666666667,28.82000066666667,17.272135666666667,29.704199000000003,0.0,36.35000133333334,36.983335000000004,1.9466666666666665,37.469999666666666,14.57,4.716666666666667,10.846666666666668
2012-08-13,113.599998,92.730003,155.990005,27.76,22.5,7.72,28.780001000000002,17.324219,29.589695000000003,0.0,36.360001000000004,36.990002000000004,1.95,37.549999,14.55,4.72,10.82
2012-08-14,114.029999,93.43,155.130005,27.756001,22.560356,7.78,28.77,17.041016,29.284351,0.0,36.360001000000004,37.099998,1.96,36.889998999999996,14.39,4.6,10.74
2012-08-15,116.25,94.33000200000001,155.630005,27.805,22.529642000000003,7.87,28.74,16.992188,29.37023,0.0,37.560001,37.07,1.98,37.169998,14.58,4.55,10.71
2012-08-16,116.900002,95.599998,156.559998,28.205,22.726429,7.93,28.82,17.480469,30.543894,0.0,38.279999,37.099998,2.05,37.48,14.59,4.58,10.88
2012-08-17,113.709999,96.010002,156.720001,27.995001000000002,23.146786,8.0,29.030001000000002,17.822266,31.412214000000002,0.0,38.91,36.98,2.12,37.73,14.59,4.65,11.04
2012-08-18,113.706665,95.99666833333333,156.899999,28.19200066666667,23.349643333333333,8.05,29.346667333333336,17.770182666666667,31.339058333333334,0.0,38.5,37.10999966666667,2.1233333333333335,37.766666666666666,14.67,4.6433333333333335,10.986666666666666
2012-08-19,113.70333099999999,95.98333466666666,157.079997,28.389000333333332,23.552500666666663,8.1,29.663333666666666,17.71809933333333,31.265902666666666,0.0,38.089999999999996,37.23999933333333,2.1266666666666665,37.803333333333335,14.75,4.636666666666667,10.933333333333334
2012-08-20,113.699997,95.970001,157.259995,28.586,23.755357999999998,8.15,29.98,17.666016,31.192746999999997,0.0,37.68,37.369999,2.13,37.84,14.83,4.63,10.88
2012-08-21,114.639999,96.68,158.830002,29.421,23.430714000000002,8.19,30.73,18.242188,32.509541,0.0,37.860001000000004,38.040001000000004,2.13,37.849998,14.89,4.67,11.17
2012-08-22,114.910004,97.260002,160.53999299999998,29.549,23.888214,8.22,30.49,18.623047,32.853054,0.0,37.200001,37.830002,2.16,37.43,14.86,4.69,11.49
2012-08-23,115.010002,96.269997,161.889999,30.447001,23.665357999999998,8.15,29.59,18.779297,32.767178,0.0,39.0,37.23,2.12,37.130001,14.5,4.68,11.3
2012-08-24,113.589996,96.150002,161.970001,30.606001000000003,23.686428,8.16,29.83,18.759766,32.490459,0.0,39.450001,37.169998,2.12,36.82,14.56,4.67,11.2
2012-08-25,113.14666466666667,95.923335,161.76666766666668,30.750334000000002,23.834761999999998,8.13,29.783333666666667,18.707682666666667,32.671756333333335,0.0,40.510001,37.18999866666667,2.1166666666666667,36.729999666666664,14.55,4.653333333333333,11.213333333333333
2012-08-26,112.70333333333333,95.696668,161.56333433333333,30.894667000000002,23.983096,8.1,29.736667333333333,18.65559933333333,32.85305366666667,0.0,41.570001,37.20999933333333,2.1133333333333333,36.639999333333336,14.54,4.636666666666667,11.226666666666667
2012-08-27,112.260002,95.470001,161.360001,31.039,24.131429999999998,8.07,29.690001000000002,18.603516,33.034351,0.0,42.630001,37.23,2.11,36.549999,14.53,4.62,11.24
2012-08-28,112.58000200000001,96.33000200000001,161.639999,30.868999,24.1,7.96,29.34,18.671875,32.738548,0.0,43.200001,37.130001,2.13,36.889998999999996,14.6,4.58,11.16
2012-08-29,112.540001,95.489998,160.58999599999999,30.830999,24.0525,8.0,29.91,18.417969,32.757633,0.0,43.439999,37.299999,2.09,37.27,14.81,4.62,11.21
2012-08-30,112.650002,94.620003,160.520004,30.367001000000002,23.709642000000002,7.91,29.65,18.134766,32.309158000000004,0.0,42.84,36.900002,2.09,36.599998,14.9,4.55,10.98
2012-08-31,114.57,96.470001,164.220001,31.370001000000002,23.758572,7.99,29.709999,18.808594,33.816795,0.0,42.540001000000004,37.139998999999996,2.06,37.110001000000004,15.0,4.54,11.15
2012-09-01,114.4725,96.1775015,164.28499975,31.61450075,23.84544675,7.9925,29.7074995,18.72070325,33.67127975,0.0,42.6225005,37.10749875,2.0625,37.18500075,15.1275,4.54,11.135
2012-09-02,114.375,95.885002,164.3499985,31.8590005,23.9323215,7.995,29.705,18.6328125,33.5257645,0.0,42.705,37.07499849999999,2.065,37.260000500000004,15.254999999999999,4.54,11.120000000000001
2012-09-03,114.2775,95.5925025,164.41499725,32.103500249999996,24.01919625,7.9975000000000005,29.7025005,18.54492175,33.380249250000006,0.0,42.7874995,37.042498249999994,2.0675,37.33500025,15.3825,4.54,11.105
2012-09-04,114.18,95.300003,164.479996,32.348,24.106071,8.0,29.700001,18.457031,33.234734,0.0,42.869999,37.009997999999996,2.07,37.41,15.51,4.54,11.09
2012-09-05,113.089996,95.360001,164.309998,32.271999,23.936787,7.95,29.77,18.789063,33.520992,0.0,43.619999,37.110001000000004,2.12,37.759997999999996,15.68,4.47,11.38
2012-09-06,113.489998,95.529999,164.889999,32.618999,24.1525,8.35,31.120001000000002,19.863281,35.887405,0.0,44.459998999999996,38.689999,2.28,39.220001,16.25,4.57,11.98
2012-09-07,114.25,96.41999799999999,168.440002,33.632999,24.30143,8.8,32.07,20.664063,38.339695,0.0,44.700001,39.299999,2.34,40.099998,17.08,4.62,12.35
2012-09-08,114.436666,96.459999,168.05666566666665,33.613333,24.090715666666668,8.726666666666667,31.99,20.605469,38.339695,0.0,44.69,39.11999866666667,2.3233333333333333,40.053331666666665,16.923333666666664,4.623333333333333,12.326666666666666
2012-09-09,114.62333199999999,96.5,167.67332933333333,33.593667,23.880001333333333,8.653333333333334,31.91,20.546875,38.339695,0.0,44.679999,38.93999833333333,2.3066666666666666,40.00666533333333,16.766667333333334,4.626666666666667,12.303333333333333
2012-09-10,114.809998,96.540001,167.28999299999998,33.574001,23.669287,8.58,31.83,20.488281,38.339695,0.0,44.669998,38.759997999999996,2.29,39.959998999999996,16.610001,4.63,12.28
2012-09-11,115.400002,97.16999799999999,167.899994,33.508998999999996,23.592501000000002,9.03,32.66,20.986328,40.667938,0.0,43.950001,39.599998,2.35,39.889998999999996,17.25,4.63,12.56
2012-09-12,115.959999,97.010002,167.919998,33.233002,23.92107,8.97,33.049999,22.021484,40.486641,0.0,43.68,39.919998,2.45,39.799999,17.42,4.73,12.82
2012-09-13,116.900002,98.309998,171.309998,34.716,24.392143,9.4,34.450001,22.294922,40.906490000000005,0.0,44.279999,41.400002,2.52,40.560001,17.9,4.84,13.02
2012-09-14,115.9260014,99.0,171.800003,34.603001,24.688572,9.55,34.790001000000004,22.568359,42.232822,0.0,45.0,41.57,2.55,41.650002,18.24,4.92,13.48
2012-09-15,114.95200080000001,98.20666766666666,171.33333333333334,34.501334,24.789762666666668,9.466666666666667,34.54666766666667,22.659505,42.24236533333333,0.0,44.72,41.443333,2.5533333333333332,41.24333466666667,18.093332999999998,4.903333333333333,13.42
2012-09-16,113.9780002,97.41333533333334,170.86666366666665,34.399667,24.890953333333332,9.383333333333335,34.30333433333333,22.750651,42.251908666666665,0.0,44.44,41.316666,2.5566666666666666,40.83666733333333,17.946666,4.886666666666667,13.360000000000001
2012-09-17,113.0039996,96.620003,170.399994,34.298,24.992144,9.3,34.060001,22.841797,42.261452,0.0,44.16,41.189999,2.56,40.43,17.799999,4.87,13.3
2012-09-18,112.029999,95.290001,171.720001,34.644001,25.068214,9.23,33.939999,22.451172,40.515266,0.0,43.259997999999996,41.259997999999996,2.49,40.470001,17.629998999999998,4.94,12.87
2012-09-19,108.190002,91.980003,171.740005,34.519001,25.075001,9.29,34.18,22.470703,40.753819,0.0,43.889998999999996,41.34,2.53,40.580002,17.57,4.88,12.93
2012-09-20,110.029999,91.870003,171.470001,34.618,24.953571,9.19,33.810001,22.148438,40.286259,0.0,43.290001000000004,41.25,2.5,39.349998,17.209999,4.81,12.8
2012-09-21,111.41999799999999,92.889999,171.96000700000002,34.567001,25.003214,9.11,33.669998,22.34375,40.696564,0.0,44.459998999999996,40.880001,2.56,38.52,17.08,4.75,12.92
2012-09-22,110.88333133333333,92.56999933333334,171.65667233333335,34.351667666666664,24.892499333333333,9.106666666666666,33.609999333333334,22.239583333333332,40.63295133333334,0.0,43.909999666666664,40.996667333333335,2.56,38.65333266666667,17.066667,4.76,12.89
2012-09-23,110.34666466666665,92.24999966666667,171.35333766666668,34.13633433333334,24.781784666666667,9.103333333333333,33.55000066666667,22.135416666666668,40.56933866666667,0.0,43.36000033333333,41.11333366666666,2.56,38.78666533333333,17.053334,4.7700000000000005,12.86
2012-09-24,109.809998,91.93,171.050003,33.921001000000004,24.67107,9.1,33.490002000000004,22.03125,40.505726,0.0,42.810001,41.23,2.56,38.919998,17.040001,4.78,12.83
