Date,Real,ARIMAPredicted
2011-11-09,99.669998,108.76039510375115
2011-11-10,99.5,99.45019023498065
2011-11-11,101.660004,99.59337382119821
2011-11-12,100.870003,101.81973398647412
2011-11-13,100.080002,100.92743812948808
2011-11-14,99.290001,100.14192788004873
2011-11-15,99.75,99.35276119466461
2011-11-16,95.599998,99.85495742251557
2011-11-17,92.349998,95.55085049372406
2011-11-18,91.910004,92.34100895902374
2011-11-19,91.70667033333334,91.99640736389513
2011-11-20,91.50333666666668,91.79816515563549
2011-11-21,91.300003,91.59491146937525
2011-11-22,89.400002,91.39182938066186
2011-11-23,87.889999,89.43610073776652
2011-11-24,88.3199995,87.94324840134448
2011-11-25,88.75,88.43855130775044
2011-11-26,89.42666633333332,88.86577797747402
2011-11-27,90.10333266666667,89.55013902053176
2011-11-28,90.779999,90.22569554969584
2011-11-29,88.809998,90.90155355339208
2011-11-30,95.860001,88.8434198934983
2011-12-01,94.43,96.19647605800306
2011-12-02,97.25,94.46752377613593
2011-12-03,98.10666666666668,97.43975695039211
2011-12-04,98.96333333333332,98.22291324016977
2011-12-05,99.82,99.08102550566471
2011-12-06,101.160004,99.93657121064481
2011-12-07,105.129997,101.2914875115177
2011-12-08,99.919998,105.34605769721223
2011-12-09,101.449997,99.82534778370847
2011-12-10,100.30999766666666,101.59485582103254
2011-12-11,99.16999833333334,100.35665815664713
2011-12-12,98.029999,99.22144706031732
2011-12-13,95.040001,98.08270961059665
2011-12-14,93.25,95.03306246766846
2011-12-15,91.900002,93.28843170986612
2011-12-16,90.099998,91.95363478290048
2011-12-17,89.29999766666668,90.13995299945718
2011-12-18,88.49999733333333,89.3756626258204
2011-12-19,87.699997,88.57544013961629
2011-12-20,90.980003,87.77644800149922
2011-12-21,92.0,91.19202017446618
2011-12-22,94.419998,92.12871476421937
2011-12-23,93.790001,94.59647564033203
2011-12-24,93.31750125,93.86119656360594
2011-12-25,92.8450015,93.39828558784211
2011-12-26,92.37250175,92.92604848154961
2011-12-27,91.900002,92.45413071041543
2011-12-28,90.120003,91.98220200495612
2011-12-29,91.010002,90.15963980026129
2011-12-30,90.43,91.14140620036065
2011-12-31,91.66250025,90.50865326432039
2012-01-01,92.8950005,91.80347994190605
2012-01-02,94.12750075,93.03230454723167
2012-01-03,95.360001,94.26338912330601
2012-01-04,94.739998,95.4943963159345
2012-01-05,94.580002,94.81178850953454
2012-01-06,93.419998,94.66988732385931
2012-01-07,93.84333266666668,93.47647341887168
2012-01-08,94.26666733333332,93.95463754179548
2012-01-09,94.690002,94.37556531867853
2012-01-10,98.330002,94.79845291990327
2012-01-11,99.760002,98.54405708719702
2012-01-12,101.209999,99.89298015148901
2012-01-13,98.959999,101.34462445246587
2012-01-14,98.63999925,98.97069095208379
2012-01-15,98.3199995,98.72141998937767
2012-01-16,97.99999975,98.39939865654483
2012-01-17,97.68,98.07986836229333
2012-01-18,104.309998,97.76025277262403
2012-01-19,107.68,104.61991946668937
2012-01-20,108.739998,107.86621720630069
2012-01-21,108.55666599999999,108.85002854583001
2012-01-22,108.37333400000001,108.62696180027996
2012-01-23,108.190002,108.44521965373352
2012-01-24,108.870003,108.26206251547916
2012-01-25,108.269997,108.97076833098859
2012-01-26,108.559998,108.32670130136616
2012-01-27,111.769997,108.64832292248767
2012-01-28,111.089999,111.95320772222865
2012-01-29,110.410001,111.13761422243326
2012-01-30,109.730003,110.46310963255863
2012-01-31,111.470001,109.78377403058894
2012-02-01,113.449997,111.60443592833334
2012-02-02,113.389999,113.58741122183878
2012-02-03,117.529999,113.45753500704365
2012-02-04,117.48333233333334,117.73856139359626
2012-02-05,117.43666566666668,117.54376896375484
2012-02-06,117.389999,117.50223262505193
2012-02-07,115.980003,117.45544865894621
2012-02-08,116.150002,116.0005385753993
2012-02-09,115.879997,116.22596331078822
2012-02-10,114.120003,115.93933205254622
2012-02-11,114.25666833333334,114.1310900637563
2012-02-12,114.39333366666666,114.33417985365668
2012-02-13,114.529999,114.46839982128996
2012-02-14,112.870003,114.60497795403025
2012-02-15,113.169998,112.88554184339094
2012-02-16,114.739998,113.25430877984383
2012-02-17,115.910004,114.86347643408155
2012-02-18,116.09000225,116.0169817736053
2012-02-19,116.2700005,116.1634211287818
2012-02-20,116.44999875,116.34434333561316
2012-02-21,116.629997,116.52408481836414
2012-02-22,114.360001,116.70386673017731
2012-02-23,115.800003,114.35282727878689
2012-02-24,115.870003,115.92083691152177
2012-02-25,115.990003,115.93945615311874
2012-02-26,116.110003,116.06277743391973
2012-02-27,116.230003,116.18251362204361
2012-02-28,117.110001,116.3023725669887
2012-02-29,115.139999,117.20729777249056
2012-03-01,121.129997,115.14131961109354
2012-03-02,119.959999,121.3996696323903
2012-03-03,119.51666499999999,119.97678162400507
2012-03-04,119.07333100000001,119.56754293407542
2012-03-05,118.629997,119.12359597316691
2012-03-06,113.669998,118.68083745490065
2012-03-07,116.400002,113.5723676932837
2012-03-08,117.169998,116.56735362430288
2012-03-09,117.290001,117.26020089230889
2012-03-10,117.19,117.36043909363968
2012-03-11,117.089999,117.25370679674074
2012-03-12,116.989998,117.15406135720599
2012-03-13,124.540001,117.05417325725475
2012-03-14,120.370003,124.85667240513808
2012-03-15,123.059998,120.28194081920373
2012-03-16,122.93,123.21732216780245
2012-03-17,123.38666766666668,122.98252539489013
2012-03-18,123.84333533333334,123.46229826011785
2012-03-19,124.300003,123.91760361357177
2012-03-20,126.019997,124.3737467567951
2012-03-21,125.989998,126.1348648982403
2012-03-22,124.739998,126.04357394545819
2012-03-23,126.18,124.75546211683064
2012-03-24,126.81000233333334,126.28707614480354
2012-03-25,127.44000466666668,126.88541851086353
2012-03-26,128.070007,127.51571694412428
2012-03-27,126.330002,128.14492117269347
2012-03-28,126.360001,126.32596858765956
2012-03-29,123.760002,126.41923984418523
2012-03-30,124.370003,123.73027274065691
2012-03-31,124.54666933333333,124.4524704475551
2012-04-01,124.72333566666669,124.61023632964887
2012-04-02,124.900002,124.7873288687706
2012-04-03,122.709999,124.96375964564666
2012-04-04,119.959999,122.69546692288884
2012-04-05,118.0,119.93241235085168
2012-04-06,117.75499925,118.00236214072044
2012-04-07,117.50999850000001,117.81536544184353
2012-04-08,117.26499775,117.56868501162305
2012-04-09,117.019997,117.32404820643421
2012-04-10,114.559998,117.07934142567288
2012-04-11,115.93,114.54656562025045
2012-04-12,120.389999,116.04848875843224
2012-04-13,115.089996,120.60419667849145
2012-04-14,115.96999833333334,114.97335410762093
2012-04-15,116.85000066666666,116.0751930191594
2012-04-16,117.730003,116.94649881727175
2012-04-17,116.860001,117.82569827803911
2012-04-18,115.330002,116.8968901773771
2012-04-19,113.599998,115.34821947979475
2012-04-20,112.440002,113.61417023997531
2012-04-21,112.21000133333334,112.47528119068843
2012-04-22,111.98000066666668,112.27668935555745
2012-04-23,111.75,112.04590089195212
2012-04-24,114.110001,111.81621487007422
2012-04-25,113.980003,114.26193736373072
2012-04-26,114.559998,114.04390695361774
2012-04-27,114.410004,114.65050164652354
2012-04-28,114.65666999999999,114.47478896700872
2012-04-29,114.90333600000001,114.73560908182364
2012-04-30,115.150002,114.98148191828415
2012-05-01,115.330002,115.22786656309694
2012-05-02,113.769997,115.40536836039857
2012-05-03,111.529999,113.78782070658286
2012-05-04,108.989998,111.52931108695415
2012-05-05,109.339999,108.98284843549004
2012-05-06,109.69,109.43158921642818
2012-05-07,110.040001,109.77777151833821
2012-05-08,109.370003,110.12746551548298
2012-05-09,107.290001,109.42339032773012
2012-05-10,106.32,107.29887687867806
2012-05-11,102.129997,106.36962064516574
2012-05-12,101.34333033333334,102.07320730565081
2012-05-13,100.55666366666668,101.40770145633093
2012-05-14,99.769997,100.61787004512847
2012-05-15,99.870003,99.83229565379752
2012-05-16,98.199997,99.96249964767279
2012-05-17,97.080002,98.23294156171272
2012-05-18,95.489998,97.13521937107289
2012-05-19,95.82999933333332,95.53034786975748
2012-05-20,96.17000066666668,95.93651815930221
2012-05-21,96.510002,96.27382855602592
2012-05-22,97.529999,96.61349677786335
2012-05-23,98.040001,97.65551310551645
2012-05-24,96.860001,98.14666057555468
2012-05-25,96.699997,96.91091483962917
2012-05-26,96.989998,96.78794533385448
2012-05-27,97.279999,97.09172410367147
2012-05-28,97.57,97.38089062591987
2012-05-29,97.860001,97.67055748476297
2012-05-30,94.610001,97.96020721162779
2012-05-31,95.699997,94.59307128732692
2012-06-01,92.639999,95.83432022608956
2012-06-02,92.09333266666668,92.63087088111344
2012-06-03,91.54666633333332,92.1758589397833
2012-06-04,91.0,91.62673801180719
2012-06-05,92.209999,91.08083946079185
2012-06-06,94.959999,92.34944859546688
2012-06-07,94.0,95.14673323922271
2012-06-08,94.540001,94.05928214780161
2012-06-09,93.96000166666668,94.65433318359375
2012-06-10,93.38000233333334,94.03482448661238
2012-06-11,92.800003,93.45690341521075
2012-06-12,94.040001,92.87755834583298
2012-06-13,92.720001,94.17830139173277
2012-06-14,93.82,92.77021574591892
2012-06-15,95.660004,93.95471802902478
2012-06-16,94.983335,95.81486564406697
2012-06-17,94.306666,95.05218007861312
2012-06-18,93.629997,94.37930269741351
2012-06-19,96.370003,93.70335020262334
2012-06-20,96.550003,96.55689469447898
2012-06-21,93.900002,96.64512497666308
2012-06-22,93.629997,93.9046789061405
2012-06-23,92.826665,93.71960175122165
2012-06-24,92.023333,92.89610490075164
2012-06-25,91.220001,92.09446811903321
2012-06-26,91.029999,91.29208282875662
2012-06-27,93.269997,91.12328702957531
2012-06-28,93.489998,93.44296266737136
2012-06-29,95.860001,93.59079374260055
2012-06-30,96.283333,96.0339216765295
2012-07-01,96.706665,96.38756455772561
2012-07-02,97.129997,96.81275330009491
2012-07-03,98.599998,97.23549224736071
2012-07-04,97.259998,98.73951386695802
2012-07-05,95.919998,97.3038079752038
2012-07-06,95.470001,95.96876101668249
2012-07-07,95.13666766666668,95.54963175611762
2012-07-08,94.80333433333332,95.21965306476106
2012-07-09,94.470001,94.88662177714886
2012-07-10,94.25,94.55369501319798
2012-07-11,95.129997,94.33783585663446
2012-07-12,94.019997,95.25425532108542
2012-07-13,97.43,94.07625719875546
2012-07-14,97.51333333333334,97.63909250322138
2012-07-15,97.59666666666668,97.60318030888514
2012-07-16,97.68,97.69049248919092
2012-07-17,97.980003,97.77358535527388
2012-07-18,96.510002,98.08064033048515
2012-07-19,95.0,96.5516299058259
2012-07-20,94.160004,95.0441673840165
2012-07-21,93.82667066666669,94.22807665489916
2012-07-22,93.49333733333332,93.91169028385282
2012-07-23,93.160004,93.57819358287924
2012-07-24,94.470001,93.2452827551035
2012-07-25,95.959999,94.60989594828284
2012-07-26,98.059998,96.10232364485609
2012-07-27,101.639999,98.22049989424505
2012-07-28,101.386665,101.8460774651195
2012-07-29,101.13333100000001,101.46024287256233
2012-07-30,100.879997,101.21176266661736
2012-07-31,100.900002,100.95857932203863
2012-08-01,100.089996,100.98791351749604
2012-08-02,97.809998,100.15018085174312
2012-08-03,100.980003,97.82365005361645
2012-08-04,101.32666766666668,101.17789658239171
2012-08-05,101.67333233333332,101.42114533571478
2012-08-06,102.019997,101.77091747127571
2012-08-07,103.239998,102.11704214972407
2012-08-08,102.5,103.36543956858318
2012-08-09,103.599998,102.55828264953193
2012-08-10,103.019997,103.72220755563228
2012-08-11,103.216665,103.08321838031034
2012-08-12,103.413333,103.30825405948487
2012-08-13,103.610001,103.50370474487866
2012-08-14,103.260002,103.70016844726202
2012-08-15,103.129997,103.3318958253008
2012-08-16,103.489998,103.21021192635246
2012-08-17,103.599998,103.58625598778613
2012-08-18,104.15999833333332,103.68700881723866
2012-08-19,104.71999866666668,104.26203378908428
2012-08-20,105.279999,104.82081925310787
2012-08-21,105.32,105.38016077259141
2012-08-22,104.669998,105.40232905205315
2012-08-23,104.080002,104.7301243130517
2012-08-24,104.959999,104.14368114346091
2012-08-25,105.01333366666668,105.07278974024827
2012-08-26,105.06666833333333,105.09607040660089
2012-08-27,105.120003,105.1503674419258
2012-08-28,105.029999,105.20360244867786
2012-08-29,105.529999,105.10880638648175
2012-08-30,104.720001,105.6285473749541
2012-08-31,105.720001,104.77403100024596
2012-09-01,105.89250175,105.83628058590917
2012-09-02,106.0650025,105.97809977696505
2012-09-03,106.23750325,106.15143533859562
2012-09-04,106.410004,106.32369175114547
2012-09-05,109.940002,106.49598511473751
2012-09-06,113.540001,110.13653887098025
2012-09-07,116.330002,113.73064659425967
2012-09-08,115.78000133333336,116.48962469938166
2012-09-09,115.23000066666668,115.8270095069432
2012-09-10,114.68,115.28155276880345
2012-09-11,116.690002,114.73208441904886
2012-09-12,118.239998,116.827211022513
2012-09-13,120.669998,118.35660262238028
2012-09-14,121.360001,120.81440098360193
2012-09-15,120.87333466666666,121.44301005792614
2012-09-16,120.38666833333332,120.91876437491898
2012-09-17,119.900002,120.43399348323084
2012-09-18,119.879997,119.94787093892582
2012-09-19,119.019997,119.94385124687747
2012-09-20,117.629997,119.05561733784847
2012-09-21,116.720001,117.65017493411452
2012-09-22,116.68,116.75828163177009
2012-09-23,116.639999,116.74750022662857
2012-09-24,116.599998,116.70654875188407
2012-09-25,113.5,116.66663032765533
2012-09-26,113.080002,113.46572970702698
2012-09-27,115.230003,113.14147763835675
2012-09-28,113.68,115.3735102232501
2012-09-29,114.74000033333334,113.69594554165519
2012-09-30,115.80000066666666,114.84835680156701
2012-10-01,116.860001,115.90386712142674
2012-10-02,117.25,116.96269541726119
2012-10-03,117.910004,117.32930531080626
2012-10-04,119.900002,117.99852990063941
2012-10-05,119.309998,120.03126341840041
2012-10-06,119.35999833333332,119.35219244843961
2012-10-07,119.40999866666668,119.42709430652728
2012-10-08,119.459999,119.47617945192138
2012-10-09,119.629997,119.5261485849467
2012-10-10,120.080002,119.70004385962565
2012-10-11,121.989998,120.15894026971127
2012-10-12,120.199997,122.1162343352456
2012-10-13,121.63333133333332,120.20016137443032
2012-10-14,123.06666566666668,121.74638972634116
2012-10-15,124.5,123.17406574463467
2012-10-16,123.220001,124.60580110223358
2012-10-17,124.919998,123.23455080081871
2012-10-18,125.150002,125.03758384488785
2012-10-19,123.620003,125.21343823125724
2012-10-20,123.33666766666668,123.62694288935066
2012-10-21,123.05333233333332,123.38858331275569
2012-10-22,122.769997,123.10406234621365
2012-10-23,119.0,122.82112198748334
2012-10-24,119.769997,118.93644027658216
2012-10-25,119.720001,119.86485463026817
2012-10-26,119.440002,119.78141950512003
2012-10-27,120.0300014,119.49504018454677
2012-10-28,120.62000079999999,120.11430965293259
2012-10-29,121.2100002,120.70256888631249
2012-10-30,121.7999996,121.29188993823273
2012-10-31,122.389999,121.88117463252419
2012-11-01,124.849998,122.47046057173378
2012-11-02,123.25,124.99143767459964
2012-11-03,123.52666733333334,123.25233492734887
2012-11-04,123.80333466666669,123.59767801688088
2012-11-05,124.080002,123.8716477925591
2012-11-06,126.25,124.14806145516422
2012-11-07,117.980003,126.38018340569238
2012-11-08,115.269997,117.76092791400227
2012-11-09,116.150002,115.25664946971676
2012-11-10,116.51333400000001,116.25143474769266
2012-11-11,116.87666599999999,116.592690783303
2012-11-12,117.239998,116.95632425223633
2012-11-13,116.470001,117.31919149757988
2012-11-14,114.239998,116.5113672617801
2012-11-15,115.440002,114.23545671550772
2012-11-16,115.839996,115.55297829144601
2012-11-17,116.65999833333332,115.92105502947487
2012-11-18,117.48000066666668,116.75550609890888
2012-11-19,118.300003,117.57398808872406
2012-11-20,118.089996,118.39301687429253
2012-11-21,117.699997,118.1480374198675
2012-11-22,119.00499750000002,117.75356060468675
2012-11-23,120.309998,119.11512053766191
2012-11-24,120.51999933333332,120.4165521814998
2012-11-25,120.73000066666668,120.58891929618122
2012-11-26,120.940002,120.79994660321628
2012-11-27,118.410004,121.00965015024093
2012-11-28,119.330002,118.38900664455343
2012-11-29,118.730003,119.42908874355518
2012-11-30,117.790001,118.77368232070705
2012-12-01,117.99333466666668,117.82511120381612
2012-12-02,118.19666833333332,118.06763281728433
2012-12-03,118.400002,118.26937033659533
2012-12-04,116.580002,118.4725043402386
2012-12-05,117.129997,116.58550673698753
2012-12-06,117.199997,117.21825867346081
2012-12-07,116.57,117.26890198587387
2012-12-08,116.71666733333332,116.61638720431495
2012-12-09,116.86333466666666,116.7902358152982
2012-12-10,117.010002,116.93578899507743
2012-12-11,118.860001,117.0823110360553
2012-12-12,118.089996,118.98832477170308
2012-12-13,118.5,118.12765353814136
2012-12-14,119.360001,118.58065380291004
2012-12-15,120.73666666666666,119.45351524336562
2012-12-16,122.11333233333332,120.84570977908209
2012-12-17,123.489998,122.22012187912733
2012-12-18,127.769997,123.59514286587998
2012-12-19,127.25,127.96925779981902
2012-12-20,129.720001,127.28233235188563
2012-12-21,128.440002,129.85734005651892
2012-12-22,128.14000166666665,128.4469430741948
2012-12-23,127.84000133333332,128.1853389490343
2012-12-24,127.540001,127.88439911569648
2012-12-25,127.35000249999999,127.58480617264277
2012-12-26,127.160004,127.39879792345374
2012-12-27,126.669998,127.20890043144482
2012-12-28,125.519997,126.7092313119538
2012-12-29,126.19999733333331,125.53840070581862
2012-12-30,126.87999766666668,126.2809246669903
2012-12-31,127.559998,126.95793363437511
2013-01-01,129.610001,127.6371858945004
2013-01-02,131.660004,129.73156063094757
2013-01-03,130.940002,131.77748029177616
2013-01-04,134.509995,130.9636711601013
2013-01-05,134.42666166666666,134.67930440102387
2013-01-06,134.34332833333335,134.46599523844205
2013-01-07,134.259995,134.38721662317914
2013-01-08,133.050003,134.3038315600981
2013-01-09,134.320007,133.0567768974
2013-01-10,137.369995,134.41137882775251
2013-01-11,137.130005,137.51560365565058
2013-01-12,136.79667166666667,137.16140487417186
2013-01-13,136.46333833333335,136.8292029043876
2013-01-14,136.130005,136.496247743843
2013-01-15,135.589996,136.16331837323236
2013-01-16,141.089996,135.61689418733158
2013-01-17,141.009995,141.3170501861349
2013-01-18,144.449997,141.03923143402548
2013-01-19,144.824997,144.60223245347328
2013-01-20,145.199997,144.86760338473562
2013-01-21,145.574997,145.24588815770335
2013-01-22,145.949997,145.6203066584368
2013-01-23,145.559998,145.9948575438342
2013-01-24,144.96000700000005,145.57916744855487
2013-01-25,144.46000700000005,144.9736162484162
2013-01-26,144.35666933333334,144.47785578468535
2013-01-27,144.25333166666667,144.38808427815263
2013-01-28,144.149994,144.28441134192008
2013-01-29,147.100006,144.1812144032344
2013-01-30,147.149994,147.23208135977993
2013-01-31,147.860001,147.179254023917
2013-02-01,149.899994,147.91449313198677
2013-02-02,149.106664,149.99661059642887
2013-02-03,148.313334,149.10581491591722
2013-02-04,147.520004,148.31681447479755
2013-02-05,150.449997,147.52432847245976
2013-02-06,151.119995,150.57811788077555
2013-02-07,150.259995,151.16565471334184
2013-02-08,151.600006,150.2571653729898
2013-02-09,151.81333899999998,151.67249106287244
2013-02-10,152.026672,151.84439992115423
2013-02-11,152.240005,152.05888449822277
2013-02-12,154.110001,152.27191124410857
2013-02-13,154.520004,154.19630450285678
2013-02-14,155.929993,154.5539406032912
2013-02-15,154.990005,155.99819959721117
2013-02-16,155.90500225,154.97774849612193
2013-02-17,156.81999950000002,155.95787283190012
2013-02-18,157.73499675,156.86949565229997
2013-02-19,158.649994,157.7834640266452
2013-02-20,155.179993,158.6973520870984
2013-02-21,150.880005,155.08158280615118
2013-02-22,154.089996,150.76354468328483
2013-02-23,151.94332866666662,154.22728737203536
2013-02-24,149.79666133333333,151.89119942899043
2013-02-25,147.649994,149.7537029411311
2013-02-26,148.0,147.60940650193243
2013-02-27,151.649994,148.0443819123712
2013-02-28,149.759995,151.79989588589393
2013-03-01,150.529999,149.7189532952289
2013-03-02,151.079997,150.5856132182729
2013-03-03,151.629995,151.1240805253421
2013-03-04,152.179993,151.67378544490813
2013-03-05,152.96000700000005,152.22310557844156
2013-03-06,154.130005,153.01004315453443
2013-03-07,156.619995,154.19169413291124
2013-03-08,152.979996,156.72336852839706
2013-03-09,153.08666499999998,152.87659851464258
2013-03-10,153.19333400000002,153.11850343342616
2013-03-11,153.300003,153.22040841838728
2013-03-12,151.850006,153.32710712791527
2013-03-13,151.910004,151.8256210186832
2013-03-14,154.020004,151.939010607604
2013-03-15,154.839996,154.1147373058363
2013-03-16,153.87666299999995,154.88728212876188
2013-03-17,152.91333,153.86571597388806
2013-03-18,151.949997,152.90558180426794
2013-03-19,148.839996,151.94334414781838
2013-03-20,150.130005,148.76369157259688
2013-03-21,145.380005,150.20513237467776
2013-03-22,146.600006,145.24907282423015
2013-03-23,146.43667100000005,146.67902183459705
2013-03-24,146.273336,146.46133563546587
2013-03-25,146.110001,146.3000659585818
2013-03-26,146.53999299999995,146.1368645288656
2013-03-27,147.839996,146.58663020321308
2013-03-28,147.149994,147.91412014012707
2013-03-29,146.87249375,147.15590039818534
2013-03-30,146.59499350000002,146.89520749840116
2013-03-31,146.31749324999996,146.61747882880746
2013-04-01,146.03999299999995,146.34033347940544
2013-04-02,146.679993,146.0631681565917
2013-04-03,143.410004,146.7337722576832
2013-04-04,142.990005,143.3329436699584
2013-04-05,143.690002,143.01553628301602
2013-04-06,143.733337,143.74949462012066
2013-04-07,143.776672,143.7691278507827
2013-04-08,143.820007,143.81322022023164
2013-04-09,146.520004,143.8564750866098
2013-04-10,149.46000700000005,146.6440643631083
2013-04-11,149.070007,149.58560898212002
2013-04-12,149.119995,149.08202166284516
2013-04-13,148.23333233333332,149.15090206154193
2013-04-14,147.34666966666668,148.23262971476683
2013-04-15,146.46000700000005,147.34815837230713
2013-04-16,144.100006,146.46252965283767
2013-04-17,140.600006,144.05499654634355
2013-04-18,138.600006,140.52196706305676
2013-04-19,138.720001,138.57696085162104
2013-04-20,138.98666866666667,138.76751328192822
2013-04-21,139.25333633333332,139.0364536726324
2013-04-22,139.520004,139.30270998855704
2013-04-23,142.940002,139.5690582096338
2013-04-24,143.929993,143.09276252355437
2013-04-25,144.759995,143.99475866777277
2013-04-26,144.110001,144.82125741041324
2013-04-27,144.44333433333338,144.1215199315913
2013-04-28,144.77666766666667,144.4898096337411
2013-04-29,145.110001,144.82152911763586
2013-04-30,146.070007,145.15450079893444
2013-05-01,142.610001,146.13477630886317
2013-05-02,143.669998,142.52705859825983
2013-05-03,145.369995,143.7455566032052
2013-05-04,146.39666233333332,145.4599143190837
2013-05-05,147.42332966666666,146.46175042183137
2013-05-06,148.449997,147.48798391012113
2013-05-07,149.320007,148.5133820098271
2013-05-08,150.259995,149.37698322847098
2013-05-09,148.53999299999995,150.31841110507753
2013-05-10,149.100006,148.50943060186341
2013-05-11,149.27667233333338,149.1498596576834
2013-05-12,149.45333866666667,149.31042537246842
2013-05-13,149.630005,149.4874220427822
2013-05-14,154.520004,149.66385610229315
2013-05-15,155.610001,154.7091357426952
2013-05-16,154.470001,155.66233698429014
2013-05-17,158.179993,154.452089715463
2013-05-18,158.41999333333334,158.3259149482826
2013-05-19,158.65999366666662,158.4411896481541
2013-05-20,158.899994,158.6851605233302
2013-05-21,160.729996,158.9247247248717
2013-05-22,159.339996,160.80689590820393
2013-05-23,157.410004,159.30659232426083
2013-05-24,158.720001,157.3643013123653
2013-05-25,159.215,158.7840211410659
2013-05-26,159.70999899999995,159.24673774951484
2013-05-27,160.204998,159.74222301522158
2013-05-28,160.699997,160.2365862524172
2013-05-29,162.869995,160.73098790888548
2013-05-30,164.350006,162.95564575301762
2013-05-31,162.080002,164.40830826874918
2013-06-01,162.57333400000005,162.01367596839384
2013-06-02,163.066666,162.60527745473678
2013-06-03,163.559998,163.09462759084647
2013-06-04,161.679993,163.58747890582276
2013-06-05,158.300003,161.6285765441609
2013-06-06,159.679993,158.20415468813738
2013-06-07,166.009995,159.74692610070431
2013-06-08,166.50333166666667,166.23293005729207
2013-06-09,166.99666833333333,166.5204553334113
2013-06-10,167.490005,167.02022213505757
2013-06-11,163.309998,167.5127215945897
2013-06-12,161.860001,163.17795182185404
2013-06-13,165.820007,161.82854561720018
2013-06-14,162.919998,165.96539778262698
2013-06-15,163.31666566666667,162.8280674243432
2013-06-16,163.71333333333334,163.34524625883182
2013-06-17,164.110001,163.73729138775965
2013-06-18,164.149994,164.13362120813068
2013-06-19,161.559998,164.16136289192897
2013-06-20,155.410004,161.4849725810163
2013-06-21,154.25,155.22373125718255
2013-06-22,153.093333,154.23984910233776
2013-06-23,151.936666,153.0787124767267
2013-06-24,150.779999,151.92364520477824
2013-06-25,153.059998,150.7683701126619
2013-06-26,151.660004,153.16314433497223
2013-06-27,153.509995,151.63496505481473
2013-06-28,151.25,153.59831381697137
2013-06-29,151.41666666666666,151.1965343555026
2013-06-30,151.58333333333334,151.4509384886279
2013-07-01,151.75,151.6143924891066
2013-07-02,150.919998,151.78096070452324
2013-07-03,150.429993,150.9178733501436
2013-07-04,151.83499899999995,150.44125589440628
2013-07-05,153.240005,151.9089330958597
2013-07-06,153.43000266666667,153.31003588681847
2013-07-07,153.62000033333334,153.45832658007797
2013-07-08,153.809998,153.649514694547
2013-07-09,156.940002,153.8392339624509
2013-07-10,155.830002,157.06600116954618
2013-07-11,157.71000700000005,155.80889464745002
2013-07-12,160.110001,157.79396579978024
2013-07-13,161.07333400000005,160.2051653772366
2013-07-14,162.036667,161.11771723953004
2013-07-15,163.0,162.0815841572896
2013-07-16,160.240005,163.04369400106114
2013-07-17,161.5,160.15970278180728
2013-07-18,164.059998,161.56001570421793
2013-07-19,164.360001,164.1565204925239
2013-07-20,164.99000066666667,164.37751396649435
2013-07-21,165.62000033333334,165.02073041303876
2013-07-22,166.25,165.64948956248963
2013-07-23,166.259995,166.27874374289053
2013-07-24,165.03999299999995,166.26752224643877
2013-07-25,165.910004,165.00765640623257
2013-07-26,165.259995,165.9495081655026
2013-07-27,164.56332933333334,165.24580540003467
2013-07-28,163.86666366666662,164.55025203421178
2013-07-29,163.169998,163.85441962556203
2013-07-30,162.429993,163.1585967715916
2013-07-31,164.029999,162.41800448511592
2013-08-01,167.490005,164.0961535072364
2013-08-02,167.619995,167.6128443534644
2013-08-03,167.85333233333333,167.6267080652538
2013-08-04,168.08666966666667,167.86726853102675
2013-08-05,168.320007,168.10006669456754
2013-08-06,164.779999,168.33313064636897
2013-08-07,163.449997,164.66835685680383
2013-08-08,162.839996,163.41996303825428
2013-08-09,162.130005,162.83258413637762
2013-08-10,161.98333733333334,162.11928279772528
2013-08-11,161.83666966666667,161.9922006237282
2013-08-12,161.690002,161.84504577444852
2013-08-13,163.71000700000005,161.69857823175528
2013-08-14,163.339996,163.79023872316634
2013-08-15,160.75,163.33640064689754
2013-08-16,160.660004,160.67650006325636
2013-08-17,159.98333766666667,160.67461248556012
2013-08-18,159.30667133333338,159.9756874466557
2013-08-19,158.630005,159.30062960190372
2013-08-20,159.559998,158.62475452280137
2013-08-21,157.110001,159.60857072577278
2013-08-22,159.410004,157.04406114809652
2013-08-23,158.649994,159.5077527712651
2013-08-24,158.399994,158.63831087836436
2013-08-25,158.149994,158.40983381373644
2013-08-26,157.899994,158.1594095327068
2013-08-27,153.229996,157.9097367442498
2013-08-28,152.970001,153.09422373485341
2013-08-29,153.630005,152.9905389834373
2013-08-30,152.130005,153.6758668879771
2013-08-31,152.78750250000004,152.10291538338635
2013-09-01,153.445,152.83596312277285
2013-09-02,154.1024975,153.49005135892702
2013-09-03,154.759995,154.14684324000518
2013-09-04,155.740005,154.80354254583182
2013-09-05,156.169998,155.79339726399343
2013-09-06,156.660004,156.20368228421734
2013-09-07,157.60333766666668,156.6958051350823
2013-09-08,158.54667133333334,157.6534088083238
2013-09-09,159.490005,158.59507399650508
2013-09-10,165.139999,159.53728493285425
2013-09-11,165.059998,165.3414110441294
2013-09-12,163.350006,165.06003226117727
2013-09-13,164.0,163.30326199739753
2013-09-14,165.00999966666666,164.03485281588223
2013-09-15,166.01999933333337,165.0531222116961
2013-09-16,167.029999,166.061575473306
