Date,Open,High,Low,GS,Adj Close,Volume
2012-11-12,116.790001,117.839996,116.300003,117.239998,102.614639,2453600.0
2012-11-13,115.889999,118.349998,115.08000200000001,116.470001,101.940727,3156600.0
2012-11-14,116.650002,117.449997,113.879997,114.239998,99.988892,3885700.0
2012-11-15,114.510002,116.360001,113.910004,115.440002,101.0392,3702900.0
2012-11-16,115.529999,116.57,114.230003,115.839996,101.38930500000001,4515900.0
2012-11-17,116.086665,117.443334,115.21666933333333,116.65999833333333,102.10701233333334,4300133.333333333
2012-11-18,116.643331,118.316668,116.20333566666667,117.48000066666667,102.82471966666667,4084366.6666666665
2012-11-19,117.199997,119.190002,117.190002,118.300003,103.542427,3868600.0
2012-11-20,117.93,118.75,117.370003,118.089996,103.35865799999999,3304000.0
2012-11-21,118.18,118.230003,116.83000200000001,117.699997,103.017288,2075200.0
2012-11-22,118.424999,119.2700005,117.54999950000001,119.0049975,104.1594885,2026350.0
2012-11-23,118.66999799999999,120.309998,118.269997,120.309998,105.301689,1977500.0
2012-11-24,118.83333333333333,120.523331,118.34666466666667,120.51999933333333,105.48549633333333,2442000.0
2012-11-25,118.99666866666666,120.73666399999999,118.42333233333333,120.73000066666667,105.66930366666668,2906500.0
2012-11-26,119.160004,120.949997,118.5,120.940002,105.85311100000001,3371000.0
2012-11-27,120.5,121.339996,118.379997,118.410004,103.638702,3875200.0
2012-11-28,117.25,119.33000200000001,116.57,119.33000200000001,104.88686399999999,3811200.0
2012-11-29,120.0,120.449997,118.519997,118.730003,104.359459,2980800.0
2012-11-30,117.959999,119.440002,117.690002,117.790001,103.533218,4264300.0
2012-12-01,118.113332,119.50666766666667,117.816668,117.99333466666667,103.71194700000001,4047500.0
2012-12-02,118.26666499999999,119.57333333333334,117.943334,118.19666833333333,103.890676,3830700.0
2012-12-03,118.41999799999999,119.639999,118.07,118.400002,104.069405,3613900.0
2012-12-04,118.120003,118.389999,116.199997,116.58000200000001,102.469673,3591600.0
2012-12-05,117.019997,117.900002,116.0,117.129997,102.953102,3283000.0
2012-12-06,117.220001,117.480003,116.199997,117.199997,103.014618,2330900.0
2012-12-07,117.769997,118.0,116.139999,116.57,102.46090699999999,3960500.0
2012-12-08,117.38333166666666,117.72333266666666,115.966667,116.71666733333333,102.58981833333333,3750966.6666666665
2012-12-09,116.99666633333334,117.44666533333333,115.793335,116.86333466666666,102.71872966666668,3541433.3333333335
2012-12-10,116.610001,117.16999799999999,115.620003,117.010002,102.84764100000001,3331900.0
2012-12-11,117.559998,119.800003,117.040001,118.860001,104.47374,5696500.0
2012-12-12,119.290001,119.980003,118.08000200000001,118.089996,103.796936,5372400.0
2012-12-13,117.809998,119.160004,117.589996,118.5,104.157318,3329100.0
2012-12-14,118.449997,120.07,118.300003,119.360001,104.91321599999999,3717200.0
2012-12-15,119.02999866666667,121.20999933333333,118.87666833333334,120.73666666666666,106.12325566666667,4303700.0
2012-12-16,119.61000033333333,122.34999866666666,119.45333366666667,122.11333233333333,107.33329533333334,4890200.0
2012-12-17,120.190002,123.489998,120.029999,123.489998,108.54333500000001,5476700.0
2012-12-18,124.82,128.0,124.489998,127.769997,112.305305,8040300.0
2012-12-19,128.669998,129.300003,126.809998,127.25,111.84823600000001,5525400.0
2012-12-20,127.349998,129.720001,126.620003,129.720001,114.019279,4402500.0
2012-12-21,126.629997,128.949997,125.629997,128.440002,112.894196,6393300.0
2012-12-22,127.04333233333334,128.799998,126.21999866666667,128.14000166666665,112.63051133333333,4715300.0
2012-12-23,127.45666766666666,128.649999,126.81000033333333,127.84000133333333,112.36682666666665,3037300.0
2012-12-24,127.870003,128.5,127.400002,127.540001,112.10314199999999,1359300.0
2012-12-25,128.0150035,128.9000015,127.25500149999999,127.3500025,111.93614199999999,1784700.0
2012-12-26,128.16000400000001,129.300003,127.110001,127.160004,111.76914199999999,2210100.0
2012-12-27,127.550003,128.300003,124.57,126.66999799999999,111.338425,3263500.0
2012-12-28,125.730003,126.620003,125.339996,125.519997,110.32761399999998,1859200.0
2012-12-29,125.626668,126.97333533333334,125.15666433333334,126.19999733333333,110.92530566666665,2447133.3333333335
2012-12-30,125.523333,127.32666766666667,124.97333266666666,126.87999766666667,111.52299733333332,3035066.666666667
2012-12-31,125.41999799999999,127.68,124.790001,127.559998,112.12068899999998,3623000.0
2013-01-01,128.3600005,129.670002,127.20499799999999,129.610001,113.92259199999998,4036000.0
2013-01-02,131.300003,131.66000400000001,129.619995,131.66000400000001,115.72449499999999,4449000.0
2013-01-03,131.699997,131.779999,130.070007,130.940002,115.091629,4584600.0
2013-01-04,130.929993,134.639999,130.320007,134.509995,118.2295,5234600.0
2013-01-05,131.993327,134.59666433333334,131.17333966666666,134.42666166666666,118.15624766666667,4675366.666666667
2013-01-06,133.056661,134.55332966666666,132.02667233333335,134.34332833333335,118.08299533333333,4116133.333333333
2013-01-07,134.119995,134.509995,132.880005,134.259995,118.009743,3556900.0
2013-01-08,133.71000700000002,133.949997,132.699997,133.050003,116.946251,2760200.0
2013-01-09,133.399994,134.429993,133.270004,134.320007,118.06251499999999,3666500.0
2013-01-10,135.070007,138.149994,134.130005,137.369995,120.743347,5960700.0
2013-01-11,137.020004,137.169998,136.130005,137.130005,120.532417,3211700.0
2013-01-12,137.07667,137.220001,135.973338,136.79667166666667,120.23942033333333,3093066.6666666665
2013-01-13,137.13333599999999,137.270004,135.816671,136.46333833333335,119.94642366666667,2974433.3333333335
2013-01-14,137.190002,137.320007,135.66000400000001,136.130005,119.65342700000001,2855800.0
2013-01-15,135.550003,137.259995,135.119995,135.58999599999999,119.178802,4322800.0
2013-01-16,138.940002,141.580002,137.899994,141.08999599999999,124.01309199999999,10650800.0
2013-01-17,140.889999,141.949997,139.619995,141.009995,123.942802,6596000.0
2013-01-18,141.350006,144.809998,141.240005,144.449997,126.96644599999999,7349000.0
2013-01-19,142.01500325,145.17749825,141.76500275,144.824997,127.29605874999999,6801350.0
2013-01-20,142.6800005,145.54499850000002,142.2900005,145.199997,127.6256715,6253700.0
2013-01-21,143.34499775,145.91249875,142.81499824999997,145.574997,127.95528425,5706050.0
2013-01-22,144.009995,146.279999,143.33999599999999,145.949997,128.284897,5158400.0
2013-01-23,145.779999,145.940002,144.809998,145.559998,127.942101,3948700.0
2013-01-24,145.0,146.740005,144.059998,144.96000700000002,127.41469599999999,4638200.0
2013-01-25,144.179993,145.270004,143.300003,144.46000700000002,126.97525,4639400.0
2013-01-26,144.26332633333334,145.263336,143.43000266666667,144.35666933333334,126.88441466666667,4108133.3333333335
2013-01-27,144.34665966666665,145.256668,143.56000233333333,144.25333166666667,126.79357933333333,3576866.666666667
2013-01-28,144.429993,145.25,143.690002,144.149994,126.702744,3045600.0
2013-01-29,144.100006,147.5,143.83999599999999,147.100006,129.2957,4519800.0
2013-01-30,146.809998,147.419998,145.91000400000001,147.149994,129.33961499999998,4083100.0
2013-01-31,146.259995,148.0,146.259995,147.860001,129.963684,3680900.0
2013-02-01,148.509995,150.399994,147.759995,149.899994,131.756775,4563800.0
2013-02-02,148.42333,149.91666166666667,147.379995,149.106664,131.05946866666667,4602333.333333333
2013-02-03,148.336665,149.43332933333332,146.99999499999998,148.313334,130.36216233333334,4640866.666666667
2013-02-04,148.25,148.949997,146.619995,147.520004,129.66485600000001,4679400.0
2013-02-05,148.350006,150.75,148.179993,150.449997,132.24023400000002,4219200.0
2013-02-06,149.75,151.139999,149.169998,151.119995,132.82913200000002,3940600.0
2013-02-07,150.759995,152.5,149.0,150.259995,132.073196,4890800.0
2013-02-08,150.779999,151.970001,150.350006,151.600006,133.251038,3612300.0
2013-02-09,150.993332,152.26999899999998,150.5533396666667,151.813339,133.438548,3658666.6666666665
2013-02-10,151.206665,152.569997,150.75667333333334,152.026672,133.626058,3705033.3333333335
2013-02-11,151.419998,152.869995,150.96000700000002,152.240005,133.813568,3751400.0
2013-02-12,152.479996,154.320007,151.78999299999998,154.110001,135.457184,4309000.0
2013-02-13,154.110001,154.850006,153.279999,154.520004,135.81761200000003,4369100.0
2013-02-14,153.83999599999999,156.720001,153.619995,155.929993,137.056961,5035800.0
2013-02-15,156.399994,156.53999299999998,154.080002,154.990005,136.230698,4254400.0
2013-02-16,156.22249599999998,157.15499475,154.3725015,155.90500225,137.03495425,4466650.0
2013-02-17,156.044998,157.7699965,154.66500100000002,156.8199995,137.83921049999998,4678900.0
2013-02-18,155.8675,158.38499825,154.9575005,157.73499675,138.64346675,4891150.0
2013-02-19,155.690002,159.0,155.25,158.649994,139.447723,5103400.0
2013-02-20,158.220001,158.5,154.559998,155.179993,136.397675,5029700.0
2013-02-21,153.720001,153.949997,149.800003,150.880005,132.61816399999998,8318000.0
2013-02-22,152.369995,154.130005,152.050003,154.08999599999999,135.439651,4772700.0
2013-02-23,153.3099973333333,154.650004,150.56667066666668,151.94332866666664,133.55280033333332,5279866.666666667
2013-02-24,154.24999966666667,155.170003,149.08333833333333,149.79666133333333,131.66594966666668,5787033.333333333
2013-02-25,155.190002,155.690002,147.600006,147.649994,129.779099,6294200.0
2013-02-26,148.110001,149.46000700000002,146.71000700000002,148.0,130.528748,5686600.0
2013-02-27,147.869995,152.050003,147.759995,151.649994,133.747879,4695000.0
2013-02-28,151.350006,152.399994,149.759995,149.759995,132.08097800000002,4956000.0
2013-03-01,148.119995,151.699997,147.220001,150.529999,132.760132,4538400.0
2013-03-02,148.74999499999998,151.956665,148.050003,151.079997,133.24519866666668,4095333.3333333335
2013-03-03,149.379995,152.213333,148.880005,151.629995,133.73026533333334,3652266.6666666665
2013-03-04,150.009995,152.470001,149.71000700000002,152.179993,134.21533200000002,3209200.0
2013-03-05,153.449997,154.96000700000002,152.800003,152.96000700000002,134.90330500000002,4589300.0
2013-03-06,154.059998,155.050003,152.800003,154.130005,135.935135,3593200.0
2013-03-07,154.699997,157.190002,154.5,156.619995,138.131226,3886300.0
2013-03-08,155.889999,156.229996,152.009995,152.979996,134.920883,6615000.0
2013-03-09,154.74333166666665,155.593333,152.12666366666667,153.086665,135.01496866666668,5605466.666666667
2013-03-10,153.59666433333334,154.95667,152.24333233333334,153.193334,135.10905433333332,4595933.333333333
2013-03-11,152.449997,154.320007,152.360001,153.300003,135.20314,3586400.0
2013-03-12,153.300003,153.800003,150.46000700000002,151.850006,133.92425500000002,3432200.0
2013-03-13,152.029999,152.869995,150.580002,151.91000400000001,133.977234,3356400.0
2013-03-14,152.270004,154.33999599999999,152.16000400000001,154.020004,135.83812,3886600.0
2013-03-15,151.350006,155.630005,151.300003,154.83999599999999,136.561295,7301200.0
2013-03-16,151.743337,154.79000366666668,151.163335,153.87666299999998,135.71168033333333,6130166.666666667
2013-03-17,152.13666800000001,153.95000233333334,151.026667,152.91333,134.86206566666667,4959133.333333334
2013-03-18,152.529999,153.110001,150.889999,151.949997,134.012451,3788100.0
2013-03-19,152.610001,153.08999599999999,147.820007,148.83999599999999,131.269608,4726900.0
2013-03-20,150.020004,151.479996,149.25,150.130005,132.407364,2883800.0
2013-03-21,149.28999299999998,150.220001,145.369995,145.380005,128.218048,4704000.0
2013-03-22,146.509995,147.699997,145.610001,146.600006,129.294037,3456800.0
2013-03-23,147.00333166666667,148.01999933333335,145.29999833333335,146.43667100000002,129.14998366666666,3563000.0
2013-03-24,147.49666833333333,148.34000166666667,144.98999566666666,146.273336,129.00593033333334,3669200.0
2013-03-25,147.990005,148.66000400000001,144.679993,146.110001,128.861877,3775400.0
2013-03-26,148.28999299999998,148.33999599999999,144.869995,146.53999299999998,129.241089,3860400.0
2013-03-27,145.880005,148.630005,145.860001,147.83999599999999,130.38765,3964800.0
2013-03-28,148.119995,149.059998,147.130005,147.149994,129.779099,3701300.0
2013-03-29,147.75749574999998,148.809998,146.49750525000002,146.87249375,129.534367,3421250.0
2013-03-30,147.3949965,148.559998,145.8650055,146.5949935,129.289635,3141200.0
2013-03-31,147.03249725,148.309998,145.23250575,146.31749324999998,129.044903,2861150.0
2013-04-01,146.669998,148.059998,144.600006,146.03999299999998,128.800171,2581100.0
2013-04-02,145.270004,147.490005,144.770004,146.679993,129.36456299999998,3374100.0
2013-04-03,146.759995,146.869995,142.179993,143.41000400000001,126.48063700000002,4373300.0
2013-04-04,143.520004,144.949997,142.240005,142.990005,126.11021399999998,3423800.0
2013-04-05,140.610001,143.800003,140.33999599999999,143.690002,126.72757,3864300.0
2013-04-06,141.68333466666667,143.906667,140.83999599999999,143.733337,126.76579833333334,3545766.6666666665
2013-04-07,142.75666833333335,144.013331,141.33999599999999,143.776672,126.80402666666667,3227233.3333333335
2013-04-08,143.830002,144.119995,141.83999599999999,143.820007,126.84225500000001,2908700.0
2013-04-09,144.320007,147.570007,144.070007,146.520004,129.223511,3262800.0
2013-04-10,147.300003,149.740005,147.240005,149.46000700000002,131.816406,3127600.0
2013-04-11,149.46000700000002,150.58999599999999,148.220001,149.070007,131.472443,2951800.0
2013-04-12,148.399994,149.600006,147.009995,149.119995,131.51658600000002,3131400.0
2013-04-13,148.51666266666666,150.21666966666666,146.516663,148.23333233333332,130.73458333333335,3939233.3333333335
2013-04-14,148.63333133333333,150.83333333333334,146.023331,147.34666966666668,129.95258066666668,4747066.666666667
2013-04-15,148.75,151.449997,145.529999,146.46000700000002,129.170578,5554900.0
2013-04-16,148.130005,148.429993,142.139999,144.100006,127.089149,8274400.0
2013-04-17,142.990005,143.600006,138.050003,140.600006,124.00235,6361500.0
2013-04-18,140.08999599999999,140.899994,137.419998,138.600006,122.238419,4819700.0
2013-04-19,139.309998,139.83999599999999,137.850006,138.720001,122.34427600000001,3962600.0
2013-04-20,139.20999700000002,139.84333266666667,137.663335,138.98666866666667,122.57944966666668,3704100.0
2013-04-21,139.109996,139.84666933333332,137.476664,139.25333633333332,122.81462333333333,3445600.0
2013-04-22,139.009995,139.850006,137.28999299999998,139.520004,123.049797,3187100.0
2013-04-23,140.440002,143.389999,139.919998,142.940002,126.066093,3698200.0
2013-04-24,143.270004,144.449997,142.949997,143.929993,126.939224,2785200.0
2013-04-25,144.110001,146.050003,143.75,144.759995,127.671227,2637400.0
2013-04-26,144.5,145.41000400000001,143.070007,144.110001,127.09798400000001,2235200.0
2013-04-27,144.513331,145.57333400000002,143.350006,144.44333433333335,127.39197,2395233.3333333335
2013-04-28,144.526662,145.736664,143.630005,144.77666766666667,127.685956,2555266.6666666665
2013-04-29,144.53999299999998,145.899994,143.91000400000001,145.110001,127.979942,2715300.0
2013-04-30,145.190002,146.53999299999998,144.559998,146.070007,128.826599,2586300.0
2013-05-01,145.830002,145.830002,142.399994,142.610001,125.77506299999999,3509000.0
2013-05-02,142.679993,143.669998,140.389999,143.669998,126.709946,4331900.0
2013-05-03,145.309998,146.83999599999999,145.059998,145.369995,128.209229,4018800.0
2013-05-04,145.51333133333333,147.739995,145.25333166666667,146.39666233333332,129.11470066666666,3926000.0
2013-05-05,145.71666466666667,148.63999399999997,145.44666533333333,147.42332966666666,130.02017233333333,3833200.0
2013-05-06,145.919998,149.53999299999998,145.639999,148.449997,130.925644,3740400.0
2013-05-07,149.41000400000001,149.940002,147.550003,149.320007,131.692963,3137600.0
2013-05-08,149.130005,150.990005,148.399994,150.259995,132.52195700000001,3519200.0
2013-05-09,150.100006,150.860001,148.25,148.53999299999998,131.00502,2819500.0
2013-05-10,148.570007,149.179993,147.5,149.100006,131.498917,2632400.0
2013-05-11,148.270004,149.56332933333334,147.35333266666666,149.27667233333335,131.65471933333333,2746666.6666666665
2013-05-12,147.970001,149.94666566666666,147.20666533333335,149.45333866666667,131.81052166666666,2860933.3333333335
2013-05-13,147.669998,150.330002,147.059998,149.630005,131.966324,2975200.0
2013-05-14,149.5,154.940002,149.5,154.520004,136.279099,5825300.0
2013-05-15,154.03999299999998,156.279999,153.78999299999998,155.610001,137.240402,4177800.0
2013-05-16,154.729996,157.490005,153.96000700000002,154.470001,136.23498500000002,3233800.0
2013-05-17,155.41000400000001,158.699997,155.0,158.179993,139.50701899999999,4177000.0
2013-05-18,156.13333666666668,159.29666633333332,155.84000133333333,158.41999333333334,139.71868899999998,4121366.6666666665
2013-05-19,156.85666933333334,159.89333566666667,156.68000266666667,158.65999366666665,139.930359,4065733.3333333335
2013-05-20,157.580002,160.490005,157.520004,158.899994,140.142029,4010100.0
2013-05-21,158.669998,161.740005,158.529999,160.729996,141.756027,4077900.0
2013-05-22,160.610001,164.470001,158.529999,159.33999599999999,140.53010600000002,6176200.0
2013-05-23,156.360001,158.889999,154.619995,157.41000400000001,138.82794199999998,5619800.0
2013-05-24,155.570007,158.919998,155.28999299999998,158.720001,139.983322,3317100.0
2013-05-25,156.90750475,159.85999675,156.44499574999998,159.215,140.53184875,3605625.0
2013-05-26,158.2450025,160.7999955,157.5999985,159.70999899999998,141.0803755,3894150.0
2013-05-27,159.58250025,161.73999425,158.75500125000002,160.204998,141.62890225,4182675.0
2013-05-28,160.919998,162.679993,159.91000400000001,160.699997,142.17742900000002,4471200.0
2013-05-29,159.740005,164.130005,159.41000400000001,162.869995,144.097305,4969100.0
2013-05-30,162.66000400000001,165.449997,161.0,164.350006,145.406723,4336200.0
2013-05-31,163.949997,165.830002,162.070007,162.080002,143.398376,4404800.0
2013-06-01,163.15333066666668,165.13333633333335,161.31000233333333,162.57333400000002,143.83483866666668,4455633.333333333
2013-06-02,162.35666433333333,164.43667066666666,160.54999766666666,163.066666,144.27130133333333,4506466.666666667
2013-06-03,161.559998,163.740005,159.78999299999998,163.559998,144.707764,4557300.0
2013-06-04,163.46000700000002,165.740005,160.5,161.679993,143.04446399999998,3977300.0
2013-06-05,161.429993,162.889999,157.550003,158.300003,140.054108,4138300.0
2013-06-06,158.300003,159.78999299999998,156.33999599999999,159.679993,141.274979,3243900.0
2013-06-07,160.970001,166.169998,160.58999599999999,166.009995,146.87536599999999,5690300.0
2013-06-08,162.87999966666666,166.84666433333334,162.15666166666665,166.50333166666667,147.31185399999998,5098266.666666667
2013-06-09,164.78999833333333,167.52333066666665,163.72332733333332,166.99666833333333,147.748342,4506233.333333333
2013-06-10,166.699997,168.199997,165.28999299999998,167.490005,148.18483,3914200.0
2013-06-11,165.350006,166.399994,163.190002,163.309998,144.486603,3858100.0
2013-06-12,164.979996,164.979996,161.070007,161.860001,143.203751,3243300.0
2013-06-13,161.199997,166.389999,161.070007,165.820007,146.70730600000002,3768500.0
2013-06-14,165.740005,166.110001,162.91000400000001,162.919998,144.141571,2970600.0
2013-06-15,165.18667066666666,165.96333333333334,162.90666733333333,163.31666566666667,144.49250800000002,2856500.0
2013-06-16,164.63333633333335,165.81666566666667,162.90333066666668,163.71333333333334,144.843445,2742400.0
2013-06-17,164.080002,165.669998,162.899994,164.110001,145.19438200000002,2628300.0
2013-06-18,164.149994,164.869995,163.050003,164.149994,145.22976699999998,2060700.0
2013-06-19,164.16000400000001,164.929993,161.509995,161.559998,142.93833899999998,3557100.0
2013-06-20,159.149994,159.990005,154.83999599999999,155.41000400000001,137.497208,6488600.0
2013-06-21,157.0,157.259995,152.300003,154.25,136.470917,5390200.0
2013-06-22,155.33000166666667,155.70666533333335,151.10333766666668,153.093333,135.44756066666665,4931200.0
2013-06-23,153.66000333333332,154.15333566666666,149.90667233333335,151.936666,134.42420433333334,4472200.0
2013-06-24,151.990005,152.600006,148.71000700000002,150.779999,133.400848,4013200.0
2013-06-25,152.449997,154.309998,151.550003,153.059998,135.41803000000002,3274600.0
2013-06-26,154.479996,154.559998,150.75,151.66000400000001,134.17941299999998,3580400.0
2013-06-27,153.029999,154.990005,152.610001,153.509995,135.816147,2654900.0
2013-06-28,152.690002,152.770004,151.0,151.25,133.81663500000002,3011300.0
2013-06-29,152.720001,153.213338,151.23333233333332,151.41666666666666,133.96410100000003,2839566.6666666665
2013-06-30,152.75,153.65667200000001,151.46666466666667,151.58333333333334,134.111567,2667833.3333333335
2013-07-01,152.779999,154.100006,151.699997,151.75,134.25903300000002,2496100.0
2013-07-02,151.16000400000001,153.190002,149.899994,150.919998,133.524689,3091600.0
2013-07-03,149.619995,151.419998,149.279999,150.429993,133.091141,1267700.0
2013-07-04,150.95999899999998,152.35499549999997,150.3899995,151.83499899999998,134.3342135,1755700.0
2013-07-05,152.300003,153.28999299999998,151.5,153.240005,135.57728600000002,2243700.0
2013-07-06,153.06000266666666,153.79332966666666,151.96000166666667,153.43000266666667,135.745397,2395500.0
2013-07-07,153.82000233333335,154.29666633333332,152.42000333333334,153.62000033333334,135.913508,2547300.0
2013-07-08,154.580002,154.800003,152.880005,153.809998,136.081619,2699100.0
2013-07-09,154.990005,157.440002,153.169998,156.940002,138.8508,3127100.0
2013-07-10,156.570007,157.619995,154.669998,155.830002,137.86879,2430100.0
2013-07-11,158.5,159.740005,156.110001,157.71000700000002,139.532074,2965700.0
2013-07-12,158.619995,160.279999,158.550003,160.110001,141.655441,2844600.0
2013-07-13,160.013331,161.31666566666667,159.42000333333334,161.07333400000002,142.50774099999998,3273033.3333333335
2013-07-14,161.406667,162.35333233333333,160.29000366666668,162.036667,143.360041,3701466.6666666665
2013-07-15,162.800003,163.389999,161.16000400000001,163.0,144.21234099999998,4129900.0
2013-07-16,163.919998,164.300003,159.429993,160.240005,141.770462,5972700.0
2013-07-17,159.83999599999999,161.990005,159.5,161.5,142.885284,3715000.0
2013-07-18,161.580002,164.580002,161.5,164.059998,145.15008500000002,3462700.0
2013-07-19,163.75,164.850006,162.580002,164.360001,145.415573,3329700.0
2013-07-20,163.81666566666667,165.34333800000002,163.01333633333334,164.99000066666667,145.97296133333333,3133500.0
2013-07-21,163.88333133333333,165.83667,163.44667066666668,165.62000033333334,146.53034966666667,2937300.0
2013-07-22,163.949997,166.330002,163.880005,166.25,147.087738,2741100.0
2013-07-23,166.5,167.41000400000001,165.479996,166.259995,147.096573,2545400.0
2013-07-24,166.75,166.889999,164.440002,165.03999299999998,146.017212,2548100.0
2013-07-25,164.279999,166.0,163.690002,165.91000400000001,146.786972,2236200.0
2013-07-26,165.050003,165.649994,164.270004,165.259995,146.211838,2372200.0
2013-07-27,164.91000366666668,165.37666333333334,163.520004,164.56332933333334,145.59546433333333,2522666.6666666665
2013-07-28,164.77000433333333,165.10333266666666,162.770004,163.86666366666665,144.97909066666668,2673133.3333333335
2013-07-29,164.630005,164.830002,162.020004,163.169998,144.362717,2823600.0
2013-07-30,163.490005,164.009995,162.330002,162.429993,143.708008,2553300.0
2013-07-31,162.529999,165.970001,162.429993,164.029999,145.123642,3700300.0
2013-08-01,165.740005,167.899994,164.880005,167.490005,148.18483,3251900.0
2013-08-02,166.830002,167.899994,166.46000700000002,167.619995,148.29981999999998,1866700.0
2013-08-03,166.98000100000002,168.49666333333332,166.45333866666667,167.85333233333333,148.50627633333332,2117266.6666666665
2013-08-04,167.13,169.09333266666667,166.44667033333334,168.08666966666667,148.71273266666665,2367833.3333333335
2013-08-05,167.279999,169.690002,166.440002,168.320007,148.919189,2618400.0
2013-08-06,168.070007,168.279999,164.470001,164.779999,145.78718600000002,3598500.0
2013-08-07,164.0,164.229996,162.050003,163.449997,144.61051899999998,2131000.0
2013-08-08,164.75,166.429993,162.830002,162.83999599999999,144.07076999999998,2818400.0
2013-08-09,162.399994,164.100006,162.020004,162.130005,143.442657,2012000.0
2013-08-10,162.17666133333333,163.52667233333335,161.53000366666666,161.98333733333334,143.312876,2002000.0
2013-08-11,161.95332866666666,162.95333866666667,161.04000333333335,161.83666966666667,143.183095,1992000.0
2013-08-12,161.729996,162.380005,160.550003,161.690002,143.053314,1982000.0
2013-08-13,161.990005,164.550003,160.949997,163.71000700000002,144.84053,2309600.0
2013-08-14,163.850006,164.800003,162.929993,163.33999599999999,144.513138,1667400.0
2013-08-15,161.91000400000001,161.970001,160.070007,160.75,142.22171,2206900.0
2013-08-16,160.279999,162.28999299999998,160.029999,160.66000400000001,142.142014,2024300.0
2013-08-17,160.243332,161.78999299999998,159.529999,159.98333766666667,141.54336066666667,2092333.3333333333
2013-08-18,160.206665,161.28999299999998,159.029999,159.30667133333336,140.94470733333333,2160366.6666666665
2013-08-19,160.169998,160.78999299999998,158.529999,158.630005,140.346054,2228400.0
2013-08-20,158.720001,160.029999,157.779999,159.559998,141.168854,2288700.0
2013-08-21,158.779999,159.229996,156.509995,157.110001,139.001221,3053800.0
2013-08-22,157.809998,159.66000400000001,157.199997,159.41000400000001,141.036133,2302700.0
2013-08-23,159.58999599999999,159.78999299999998,158.0,158.649994,140.363754,1495800.0
2013-08-24,159.19666533333333,160.09332766666665,157.91666666666666,158.399994,140.14254733333334,1625600.0
2013-08-25,158.80333466666667,160.39666233333332,157.83333333333334,158.149994,139.92134066666668,1755400.0
2013-08-26,158.41000400000001,160.699997,157.75,157.899994,139.70013400000002,1885200.0
2013-08-27,155.720001,156.529999,152.929993,153.229996,135.56848100000002,3672000.0
2013-08-28,153.0,154.149994,151.449997,152.970001,135.781509,2343200.0
2013-08-29,152.369995,154.679993,152.08999599999999,153.630005,136.367294,2133000.0
2013-08-30,153.770004,153.979996,151.330002,152.130005,135.035843,2234000.0
2013-08-31,153.947502,154.49499525,151.8775025,152.78750250000002,135.61946875,2291700.0
2013-09-01,154.125,155.0099945,152.425003,153.445,136.2030945,2349400.0
2013-09-02,154.302498,155.52499375,152.97250350000002,154.1024975,136.78672024999997,2407100.0
2013-09-03,154.479996,156.03999299999998,153.520004,154.759995,137.37034599999998,2464800.0
2013-09-04,154.759995,157.25,154.350006,155.740005,138.240189,2194200.0
2013-09-05,155.990005,158.050003,155.570007,156.169998,138.621902,2443900.0
2013-09-06,156.979996,157.71000700000002,153.419998,156.66000400000001,139.056839,2464000.0
2013-09-07,157.123332,158.37333700000002,154.66666666666666,157.60333766666668,139.89418533333333,2359466.6666666665
2013-09-08,157.266668,159.036667,155.91333533333335,158.54667133333334,140.73153166666668,2254933.3333333335
2013-09-09,157.41000400000001,159.699997,157.16000400000001,159.490005,141.568878,2150400.0
2013-09-10,162.979996,165.529999,162.559998,165.139999,146.58398400000002,5265900.0
2013-09-11,164.929993,165.78999299999998,163.779999,165.059998,146.51298500000001,2233100.0
2013-09-12,164.83999599999999,165.309998,163.070007,163.350006,144.995132,2690000.0
2013-09-13,164.380005,164.720001,162.96000700000002,164.0,145.572021,2231500.0
2013-09-14,165.023336,166.00333633333332,163.70333866666667,165.00999966666666,146.46854633333334,2672033.3333333335
2013-09-15,165.66666700000002,167.28667166666668,164.44667033333334,166.01999933333335,147.36507166666667,3112566.6666666665
2013-09-16,166.309998,168.570007,165.190002,167.029999,148.261597,3553100.0
2013-09-17,167.190002,167.580002,165.66000400000001,167.419998,148.607788,2653700.0
2013-09-18,166.5,169.08999599999999,165.639999,168.059998,149.175888,3422400.0
2013-09-19,169.690002,170.0,166.880005,167.779999,148.927338,3534700.0
2013-09-20,168.0,169.75,164.029999,169.75,150.675995,20410100.0
2013-09-21,168.05999766666667,169.32000233333335,164.25999966666666,168.25,149.34452833333333,15212133.333333332
2013-09-22,168.11999533333332,168.89000466666667,164.49000033333334,166.75,148.01306166666666,10014166.666666666
2013-09-23,168.179993,168.46000700000002,164.720001,165.25,146.681595,4816200.0
2013-09-24,165.520004,166.399994,162.970001,162.970001,144.657822,3422600.0
2013-09-25,163.259995,163.690002,161.16000400000001,162.309998,144.071976,3614600.0
2013-09-26,162.899994,163.929993,161.03999299999998,162.28999299999998,144.05423000000002,2711400.0
2013-09-27,160.690002,160.949997,159.429993,159.850006,141.888382,3679100.0
2013-09-28,159.70000166666665,160.34666433333334,158.47666433333333,159.3033396666667,141.40315233333334,3387266.6666666665
2013-09-29,158.71000133333334,159.74333166666665,157.52333566666667,158.75667333333334,140.91792266666667,3095433.3333333335
2013-09-30,157.720001,159.139999,156.570007,158.21000700000002,140.432693,2803600.0
2013-10-01,158.860001,160.309998,157.559998,159.0,141.133911,2465300.0
